"ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs8q00","cs8q01","cs8q02","cs8q03","cs8q04","cs8q05_a","cs8q05_b","cs8q05_c","cs8q05_d","cs8q05_e","cs8q05_f","cs8q05_g","cs8q05_h","cs8q06","cs8q07","cs8q08","cs8q09","cs8q10","cs8q11_a","cs8q11_b","cs8q11_c","cs8q11_d"
"03051500703",1,3,5,15,8,88,7,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,24000,144000,1,1,1,1,1
"03051500703",1,3,5,15,8,88,7,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,52000,150000,1,1,1,1,1
"03051500703",1,3,5,15,8,88,7,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,5,0,0,,,,,
"03051500703",1,3,5,15,8,88,7,3,4,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
"03051500703",1,3,5,15,8,88,7,3,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1000000,600000,1,1,1,1,1
"03051500703",1,3,5,15,8,88,7,3,6,1,1,1,1,1,1,1,1,1,1,2,2,1,5,0,0,,,,,
"03051500703",1,3,5,15,8,88,7,3,7,1,1,1,1,1,1,1,1,1,1,2,2,1,1,40000,40000,1,1,1,1,1
"03051500703",1,3,5,15,8,88,7,3,8,1,1,1,1,1,1,1,1,1,1,2,2,1,2,0,0,,1,1,1,1
"03051500703",1,3,5,15,8,88,7,3,9,1,1,1,1,1,1,1,1,1,1,2,2,1,1,240000,20000,1,1,1,1,1
"03051500703",1,3,5,15,8,88,7,3,10,1,1,1,1,1,1,1,1,1,1,2,2,1,5,0,0,,,,,
"03052100808",1,3,5,21,8,88,8,8,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03052100808",1,3,5,21,8,88,8,8,2,1,1,1,1,1,2,2,2,2,2,2,2,1,3,0,0,,,,,
"03052100808",1,3,5,21,8,88,8,8,3,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,1
"03052100808",1,3,5,21,8,88,8,8,4,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,0,,1,1,2,1
"03052100808",1,3,5,21,8,88,8,8,5,1,1,1,1,1,2,2,2,2,2,2,2,1,3,0,0,,,,,
"03052100808",1,3,5,21,8,88,8,8,6,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03052100808",1,3,5,21,8,88,8,8,7,1,1,1,1,1,2,2,2,1,2,2,2,1,1,0,0,,1,1,2,2
"03052100808",1,3,5,21,8,88,8,8,8,1,1,1,1,1,2,2,2,2,2,2,2,1,4,0,0,,,,,
"03052100808",1,3,5,21,8,88,8,8,9,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03052100808",1,3,5,21,8,88,8,8,10,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,0,,1,1,2,1
"03060202603",1,3,6,2,8,88,26,3,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,36000,6000,1,1,2,2,2
"03060202603",1,3,6,2,8,88,26,3,2,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03060202603",1,3,6,2,8,88,26,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03060202603",1,3,6,2,8,88,26,3,4,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"03060202603",1,3,6,2,8,88,26,3,5,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,,1,2,2,2
"03060202603",1,3,6,2,8,88,26,3,6,1,1,1,1,1,2,1,1,2,2,2,2,1,5,0,0,,,,,
"03060202603",1,3,6,2,8,88,26,3,7,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"03060202603",1,3,6,2,8,88,26,3,8,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03060202603",1,3,6,2,8,88,26,3,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03060202603",1,3,6,2,8,88,26,3,10,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03060202603",1,3,6,2,8,88,26,3,11,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"03060402001",1,3,6,4,8,88,20,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,0,,1,1,2,2
"03060402001",1,3,6,4,8,88,20,1,2,2,2,2,2,,,,,,,,,,1,10000,10000,1,1,1,2,2
"03060402001",1,3,6,4,8,88,20,1,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03060402001",1,3,6,4,8,88,20,1,4,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03060402001",1,3,6,4,8,88,20,1,5,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,,1,2,2,2
"03060402001",1,3,6,4,8,88,20,1,6,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03060402001",1,3,6,4,8,88,20,1,7,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"03060402001",1,3,6,4,8,88,20,1,8,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"03060402001",1,3,6,4,8,88,20,1,9,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03060402001",1,3,6,4,8,88,20,1,10,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,2,2,2
"03060402001",1,3,6,4,8,88,20,1,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03060602103",1,3,6,6,8,88,21,3,1,1,2,1,2,,,,,,,,,,1,0,0,,1,1,2,2
"03060602103",1,3,6,6,8,88,21,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03060602103",1,3,6,6,8,88,21,3,3,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"03060602103",1,3,6,6,8,88,21,3,4,1,1,1,2,,,,,,,,,,1,0,0,,1,1,2,1
"03060602103",1,3,6,6,8,88,21,3,5,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03060602103",1,3,6,6,8,88,21,3,6,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03060602103",1,3,6,6,8,88,21,3,7,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"03060602103",1,3,6,6,8,88,21,3,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03060602103",1,3,6,6,8,88,21,3,9,1,1,1,1,1,2,2,2,2,2,2,2,1,3,0,0,,,,,
"03060602103",1,3,6,6,8,88,21,3,10,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03060602103",1,3,6,6,8,88,21,3,11,2,2,2,2,,,,,,,,,,1,116400,16400,1,1,1,2,1
"03060901807",1,3,6,9,8,88,18,7,1,1,1,1,1,1,1,1,1,2,1,2,2,1,5,0,0,,,,,
"03060901807",1,3,6,9,8,88,18,7,2,1,1,1,1,1,1,1,1,2,2,2,2,1,5,0,0,,,,,
"03060901807",1,3,6,9,8,88,18,7,3,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,1
"03060901807",1,3,6,9,8,88,18,7,4,2,2,2,2,,,,,,,,,,1,55000,55000,1,1,1,2,1
"03060901807",1,3,6,9,8,88,18,7,5,1,1,1,1,1,2,2,2,2,2,1,2,1,5,0,0,,,,,
"03060901807",1,3,6,9,8,88,18,7,6,2,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03060901807",1,3,6,9,8,88,18,7,7,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,1
"03060901807",1,3,6,9,8,88,18,7,8,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,1
"03060901807",1,3,6,9,8,88,18,7,9,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"03060901807",1,3,6,9,8,88,18,7,10,1,1,1,1,1,1,2,2,2,2,2,2,1,5,0,0,,,,,
"03060901807",1,3,6,9,8,88,18,7,11,2,2,2,2,,,,,,,,,,1,2500,2500,1,1,1,2,1
"03061102207",1,3,6,11,8,88,22,7,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,0,0,,1,1,1,1
"03061102207",1,3,6,11,8,88,22,7,2,2,2,2,2,,,,,,,,,,1,25000,10000,2,1,1,1,1
"03061102207",1,3,6,11,8,88,22,7,3,2,2,2,2,,,,,,,,,,1,2000,2000,1,1,1,1,1
"03061102207",1,3,6,11,8,88,22,7,4,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03061102207",1,3,6,11,8,88,22,7,5,1,1,1,1,1,1,2,2,1,2,2,2,1,3,0,0,,,,,
"03061102207",1,3,6,11,8,88,22,7,6,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,1
"03061102207",1,3,6,11,8,88,22,7,7,2,2,2,2,,,,,,,,,,1,11000,5000,2,1,1,1,1
"03061102207",1,3,6,11,8,88,22,7,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03061102207",1,3,6,11,8,88,22,7,9,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"03061102207",1,3,6,11,8,88,22,7,10,1,1,1,1,2,2,2,2,2,2,2,2,1,1,0,0,,1,1,1,1
"03061102207",1,3,6,11,8,88,22,7,11,2,2,2,2,,,,,,,,,,2,0,0,,1,1,1,1
"03061400105",0,3,6,14,8,88,1,5,1,1,2,1,2,,,,,,,,,,1,0,0,,1,1,2,2
"03061400105",0,3,6,14,8,88,1,5,2,1,1,1,2,,,,,,,,,,1,0,0,,1,1,2,2
"03061400105",0,3,6,14,8,88,1,5,3,1,1,1,2,,,,,,,,,,1,0,0,,1,1,2,2
"03061400105",0,3,6,14,8,88,1,5,4,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"03061400105",0,3,6,14,8,88,1,5,5,1,1,1,2,,,,,,,,,,2,46000,0,1,1,1,1,1
"03061400105",0,3,6,14,8,88,1,5,6,1,1,1,2,,,,,,,,,,1,0,0,,1,1,2,2
"03061400105",0,3,6,14,8,88,1,5,7,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"03061400105",0,3,6,14,8,88,1,5,8,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"03061400105",0,3,6,14,8,88,1,5,9,1,1,1,2,,,,,,,,,,1,50000,0,1,1,2,2,2
"03061400105",0,3,6,14,8,88,1,5,10,1,1,1,2,,,,,,,,,,1,200000,100000,1,1,1,2,2
"03061400105",0,3,6,14,8,88,1,5,11,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"03061601207",1,3,6,16,8,88,12,7,1,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"03061601207",1,3,6,16,8,88,12,7,2,1,1,1,1,1,1,2,2,2,2,2,2,1,5,0,0,,,,,
"03061601207",1,3,6,16,8,88,12,7,3,1,1,1,1,1,1,1,1,1,2,2,2,1,5,0,0,,,,,
"03061601207",1,3,6,16,8,88,12,7,4,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03061601207",1,3,6,16,8,88,12,7,5,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03061601207",1,3,6,16,8,88,12,7,6,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03061601207",1,3,6,16,8,88,12,7,7,2,2,2,2,,,,,,,,,,1,270000,17400,1,1,1,2,2
"03061601207",1,3,6,16,8,88,12,7,8,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"03061601207",1,3,6,16,8,88,12,7,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03061601207",1,3,6,16,8,88,12,7,10,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03061601207",1,3,6,16,8,88,12,7,11,2,2,2,2,,,,,,,,,,1,86000,86000,1,1,1,2,2
"03070101406",1,3,7,1,8,88,14,6,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,2,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,3,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,4,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,5,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,6,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,7,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,8,2,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,9,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,10,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070101406",1,3,7,1,8,88,14,6,11,2,2,1,2,,,,,,,,,,3,0,0,,,,,
"03070300105",1,3,7,3,8,88,1,5,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,0,0,,1,2,2,2
"03070300105",1,3,7,3,8,88,1,5,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,,1,2,2,2
"03070300105",1,3,7,3,8,88,1,5,3,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03070300105",1,3,7,3,8,88,1,5,4,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03070300105",1,3,7,3,8,88,1,5,5,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,2,2,2
"03070300105",1,3,7,3,8,88,1,5,6,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03070300105",1,3,7,3,8,88,1,5,7,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"03070300105",1,3,7,3,8,88,1,5,8,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"03070300105",1,3,7,3,8,88,1,5,9,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"03070300105",1,3,7,3,8,88,1,5,10,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03070300105",1,3,7,3,8,88,1,5,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03070401302",1,3,7,4,8,88,13,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,3,0,0,,,,,
"03070401302",1,3,7,4,8,88,13,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,,1,1,1,2
"03070401302",1,3,7,4,8,88,13,2,3,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"03070401302",1,3,7,4,8,88,13,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,,1,1,1,2
"03070401302",1,3,7,4,8,88,13,2,5,1,1,1,1,1,2,2,2,2,2,1,2,1,2,0,0,,1,1,1,2
"03070401302",1,3,7,4,8,88,13,2,6,1,1,1,2,,,,,,,,,,2,20000,200000,1,1,1,2,2
"03070401302",1,3,7,4,8,88,13,2,7,1,1,1,1,1,1,1,2,2,2,2,2,1,3,0,0,,,,,
"03070401302",1,3,7,4,8,88,13,2,8,2,2,2,1,1,2,1,1,1,2,2,2,1,3,0,0,,,,,
"03070401302",1,3,7,4,8,88,13,2,9,1,1,1,1,1,2,1,1,1,2,2,2,1,3,0,0,,,,,
"03070401302",1,3,7,4,8,88,13,2,10,1,1,1,1,1,2,1,1,1,1,2,2,1,2,0,0,,1,1,1,2
"03070401302",1,3,7,4,8,88,13,2,11,2,2,2,2,,,,,,,,,,2,0,0,,1,1,1,2
"03070500105",0,3,7,5,8,88,1,5,1,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,1
"03070500105",0,3,7,5,8,88,1,5,2,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"03070500105",0,3,7,5,8,88,1,5,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03070500105",0,3,7,5,8,88,1,5,4,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"03070500105",0,3,7,5,8,88,1,5,5,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"03070500105",0,3,7,5,8,88,1,5,6,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03070500105",0,3,7,5,8,88,1,5,7,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"03070500105",0,3,7,5,8,88,1,5,8,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"03070500105",0,3,7,5,8,88,1,5,9,2,2,2,2,,,,,,,,,,2,0,0,,2,2,2,2
"03070500105",0,3,7,5,8,88,1,5,10,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03070500105",0,3,7,5,8,88,1,5,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03070502405",1,3,7,5,8,88,24,5,1,1,1,1,1,1,1,2,1,1,1,2,2,1,5,0,0,,,,,
"03070502405",1,3,7,5,8,88,24,5,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,,1,1,2,2
"03070502405",1,3,7,5,8,88,24,5,3,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"03070502405",1,3,7,5,8,88,24,5,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,,1,1,2,2
"03070502405",1,3,7,5,8,88,24,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,5,0,0,,,,,
"03070502405",1,3,7,5,8,88,24,5,6,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,,1,1,2,2
"03070502405",1,3,7,5,8,88,24,5,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03070502405",1,3,7,5,8,88,24,5,8,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,,1,1,2,2
"03070502405",1,3,7,5,8,88,24,5,9,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,,1,1,2,2
"03070502405",1,3,7,5,8,88,24,5,10,1,1,1,1,1,2,1,1,1,1,2,2,1,5,0,0,,,,,
"03070502405",1,3,7,5,8,88,24,5,11,1,1,1,2,,,,,,,,,,1,0,0,,1,1,2,2
"03070801402",1,3,7,8,8,88,14,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,6500,6500,1,1,1,2,1
"03070801402",1,3,7,8,8,88,14,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,5,0,0,,,,,
"03070801402",1,3,7,8,8,88,14,2,3,2,2,2,2,,,,,,,,,,1,21000,21000,1,1,1,2,1
"03070801402",1,3,7,8,8,88,14,2,4,2,2,2,2,,,,,,,,,,1,75000,16000,1,1,1,2,2
"03070801402",1,3,7,8,8,88,14,2,5,1,1,1,1,1,1,1,2,2,2,2,2,1,5,0,0,,,,,
"03070801402",1,3,7,8,8,88,14,2,6,2,1,1,2,,,,,,,,,,5,0,0,,,,,
"03070801402",1,3,7,8,8,88,14,2,7,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"03070801402",1,3,7,8,8,88,14,2,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03070801402",1,3,7,8,8,88,14,2,9,1,1,1,1,1,1,1,1,2,2,2,2,1,5,0,0,,,,,
"03070801402",1,3,7,8,8,88,14,2,10,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,2,2,2,2
"03070801402",1,3,7,8,8,88,14,2,11,2,2,2,2,,,,,,,,,,1,1600,1600,1,1,1,2,1
"03071001703",1,3,7,10,8,88,17,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,2,2,2
"03071001703",1,3,7,10,8,88,17,3,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,0,0,,1,2,2,2
"03071001703",1,3,7,10,8,88,17,3,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03071001703",1,3,7,10,8,88,17,3,4,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03071001703",1,3,7,10,8,88,17,3,5,2,2,2,2,,,,,,,,,,1,1,3000,1,2,2,2,2
"03071001703",1,3,7,10,8,88,17,3,6,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03071001703",1,3,7,10,8,88,17,3,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03071001703",1,3,7,10,8,88,17,3,8,2,2,2,2,,,,,,,,,,1,0,0,,2,1,2,2
"03071001703",1,3,7,10,8,88,17,3,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03071001703",1,3,7,10,8,88,17,3,10,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03071001703",1,3,7,10,8,88,17,3,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03071301304",1,3,7,13,8,88,13,4,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,0,0,,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,3,2,1,1,1,1,1,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,4,1,1,1,1,1,1,1,1,2,2,2,2,1,2,850000,12150,1,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,5,2,1,1,1,1,1,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,6,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,7,2,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,8,2,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,9,2,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,1,1,1,1
"03071301304",1,3,7,13,8,88,13,4,10,1,1,1,1,1,1,1,1,2,2,2,2,1,3,0,0,,,,,
"03071301304",1,3,7,13,8,88,13,4,11,2,2,2,2,,,,,,,,,,2,0,0,,1,1,1,1
"03080201503",1,3,8,2,8,88,15,3,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,0,0,,1,1,2,2
"03080201503",1,3,8,2,8,88,15,3,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,,1,1,1,2
"03080201503",1,3,8,2,8,88,15,3,3,1,1,1,1,1,1,1,1,2,2,1,2,1,1,0,0,,1,2,1,2
"03080201503",1,3,8,2,8,88,15,3,4,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"03080201503",1,3,8,2,8,88,15,3,5,1,1,1,1,1,1,1,1,2,2,2,2,1,3,0,0,,,,,
"03080201503",1,3,8,2,8,88,15,3,6,1,1,1,1,1,2,2,2,2,2,2,2,1,1,20000000,0,1,1,1,1,2
"03080201503",1,3,8,2,8,88,15,3,7,2,2,2,2,,,,,,,,,,1,0,0,,2,1,2,2
"03080201503",1,3,8,2,8,88,15,3,8,1,1,1,1,1,2,2,2,2,2,2,2,1,1,25000000,0,1,1,2,2,2
"03080201503",1,3,8,2,8,88,15,3,9,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,0,,2,2,2,2
"03080201503",1,3,8,2,8,88,15,3,10,1,1,1,1,1,2,2,2,2,2,2,2,1,1,3000000,0,1,1,1,1,2
"03080201503",1,3,8,2,8,88,15,3,11,2,2,2,2,,,,,,,,,,1,150000000,1500000,1,1,2,1,2
"03080300107",0,3,8,3,1,1,1,7,1,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080300107",0,3,8,3,1,1,1,7,2,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080300107",0,3,8,3,1,1,1,7,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080300107",0,3,8,3,1,1,1,7,4,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"03080300107",0,3,8,3,1,1,1,7,5,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080300107",0,3,8,3,1,1,1,7,6,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080300107",0,3,8,3,1,1,1,7,7,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"03080300107",0,3,8,3,1,1,1,7,8,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03080300107",0,3,8,3,1,1,1,7,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080300107",0,3,8,3,1,1,1,7,10,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080300107",0,3,8,3,1,1,1,7,11,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,3,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,4,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,5,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,6,1,1,1,1,1,2,2,2,2,2,2,2,1,3,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,7,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,8,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,9,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"03080300603",1,3,8,3,8,88,6,3,10,1,1,1,1,1,2,2,2,2,2,2,2,1,2,30000,0,1,2,1,2,2
"03080300603",1,3,8,3,8,88,6,3,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080400503",1,3,8,4,8,88,5,3,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,2,2,2,2
"03080400503",1,3,8,4,8,88,5,3,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,0,0,,1,1,1,2
"03080400503",1,3,8,4,8,88,5,3,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"03080400503",1,3,8,4,8,88,5,3,4,1,1,1,1,1,2,1,2,2,2,1,2,1,1,0,0,,2,2,2,2
"03080400503",1,3,8,4,8,88,5,3,5,1,1,1,1,1,2,2,2,2,2,1,2,1,1,0,0,,1,1,1,2
"03080400503",1,3,8,4,8,88,5,3,6,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,2,1,2
"03080400503",1,3,8,4,8,88,5,3,7,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,2
"03080400503",1,3,8,4,8,88,5,3,8,1,2,1,1,1,2,2,2,2,2,2,2,1,1,7260,7260,1,1,1,1,2
"03080400503",1,3,8,4,8,88,5,3,9,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03080400503",1,3,8,4,8,88,5,3,10,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03080400503",1,3,8,4,8,88,5,3,11,2,2,2,2,,,,,,,,,,1,10500,0,1,1,1,1,2
"03090101202",1,3,9,1,8,88,12,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"03090101202",1,3,9,1,8,88,12,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"03090101202",1,3,9,1,8,88,12,2,3,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
