"individual_id","holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_s1q00","ph_s1q02","ph_s1q03","ph_s1q04","ph_s1q05"
"0101050020421705","0101050020421701","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,1,5,0,1,4,
"0101060040200201","0101060040200201","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,1,1,45,2,3,"X"
"0101060040200202","0101060040200201","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,1,2,22,1,4,
"0101060040200203","0101060040200201","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,1,3,18,1,4,
"0101060040202101","0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,1,45,1,3,"X"
"0101060040202102","0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,2,37,2,4,
"0101060040202103","0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,3,17,1,4,
"0101060040202104","0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,4,14,1,4,
"0101060040202105","0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,5,11,2,4,
"0101060040202106","0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,6,8,2,4,
"0101060040202107","0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,7,5,2,4,
"0101060040203901","0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,1,30,1,3,"X"
"0101060040203902","0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,2,28,2,4,
"0101060040203903","0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,3,11,2,4,
"0101060040203904","0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,4,8,1,4,
"0101060040203905","0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,5,6,2,4,
"0101060040203906","0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,6,36,2,4,
"0101060040203907","0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,7,12,2,4,
"0101060040205701","0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,1,52,1,3,"X"
"0101060040205702","0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,2,35,2,4,
"0101060040205703","0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,3,11,2,4,
"0101060040205704","0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,4,9,1,4,
"0101060040205705","0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,5,6,1,4,
"0101060040207501","0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,1,45,1,3,"X"
"0101060040207502","0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,2,32,2,4,
"0101060040207503","0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,3,13,1,4,
"0101060040207504","0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,4,7,2,4,
"0101060040207505","0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,5,24,1,4,
"0101060040209401","0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,1,45,1,3,"X"
"0101060040209402","0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,2,31,2,4,
"0101060040209403","0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,3,9,1,4,
"0101060040209404","0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,4,7,1,4,
"0101060040209405","0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,5,48,2,4,
"0101060040209406","0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,6,24,1,4,
"0101060040211201","0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,1,40,1,3,"X"
"0101060040211202","0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,2,38,2,4,
"0101060040211203","0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,3,15,2,4,
"0101060040211204","0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,4,10,1,4,
"0101060040211205","0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,5,8,1,4,
"0101060040211206","0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,6,5,2,4,
"0101060040211207","0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,7,3,1,4,
"0101060040213001","0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,1,60,1,3,"X"
"0101060040213002","0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,2,48,2,4,
"0101060040213003","0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,3,18,1,4,
"0101060040213004","0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,4,15,2,4,
"0101060040213005","0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,5,9,1,4,
"0101060040214801","0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,1,50,1,3,"X"
"0101060040214802","0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,2,40,2,4,
"0101060040214803","0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,3,15,2,4,
"0101060040214804","0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,4,12,2,4,
"0101060040214805","0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,5,10,1,4,
"0101060040214806","0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,6,8,1,4,
"0101060040214807","0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,7,6,1,4,
"0101060040214808","0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,8,3,2,4,
"0101060040216701","0101060040216701","01010600402167","01010600402",1,3720.59497070313,1,1,6,4,2,167,1,1,54,2,3,"X"
"0101060040216702","0101060040216701","01010600402167","01010600402",1,3720.59497070313,1,1,6,4,2,167,1,2,6,1,4,
"0102010020700201","0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,1,65,1,3,"X"
"0102010020700202","0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,2,48,2,4,
"0102010020700203","0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,3,17,1,4,
"0102010020700204","0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,4,10,1,4,
"0102010020700205","0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,5,7,1,4,
"0102010020701201","0102010020701201","01020100207012","01020100207",1,2697.60473632813,1,2,1,2,7,12,1,1,76,1,3,"X"
"0102010020701202","0102010020701201","01020100207012","01020100207",1,2697.60473632813,1,2,1,2,7,12,1,2,60,2,4,
"0102010020701203","0102010020701201","01020100207012","01020100207",1,2697.60473632813,1,2,1,2,7,12,1,3,12,1,4,
"0102010020701701","0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,1,40,1,3,"X"
"0102010020701702","0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,2,30,2,4,
"0102010020701703","0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,3,8,1,4,
"0102010020701704","0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,4,6,1,4,
"0102010020701705","0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,5,4,2,4,
"0102010020701706","0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,6,1,1,4,
"0102010020702701","0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,1,46,1,3,"X"
"0102010020702702","0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,2,40,2,4,
"0102010020702703","0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,3,14,2,4,
"0102010020702704","0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,4,12,2,4,
"0102010020702705","0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,5,9,1,4,
"0102010020702706","0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,6,7,1,4,
"0102010020702707","0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,7,6,2,4,
"0102010020702708","0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,8,18,1,4,
"0102010020703201","0102010020703207","01020100207032","01020100207",1,2697.60473632813,1,2,1,2,7,32,7,1,28,1,3,"X"
"0102010020703202","0102010020703207","01020100207032","01020100207",1,2697.60473632813,1,2,1,2,7,32,7,2,19,2,4,
"0102010020703203","0102010020703207","01020100207032","01020100207",1,2697.60473632813,1,2,1,2,7,32,7,3,3,1,4,
"0102010020703204","0102010020703207","01020100207032","01020100207",1,2697.60473632813,1,2,1,2,7,32,7,4,0,1,4,
"0102010020704701","0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,1,50,1,3,"X"
"0102010020704702","0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,2,30,2,4,
"0102010020704703","0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,3,12,1,4,
"0102010020704704","0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,4,10,1,4,
"0102010020704705","0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,5,7,1,4,
"0102010020704706","0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,6,4,1,4,
"0102010020704707","0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,7,1,1,4,
"0102010020706201","0102010020706201","01020100207062","01020100207",1,2697.60473632813,1,2,1,2,7,62,1,1,76,1,3,"X"
"0102010020706202","0102010020706201","01020100207062","01020100207",1,2697.60473632813,1,2,1,2,7,62,1,2,24,1,4,
"0102010020707701","0102010020707701","01020100207077","01020100207",1,2697.60473632813,1,2,1,2,7,77,1,1,50,2,3,"X"
"0102010020707702","0102010020707701","01020100207077","01020100207",1,2697.60473632813,1,2,1,2,7,77,1,2,25,1,4,
"0102010020707703","0102010020707701","01020100207077","01020100207",1,2697.60473632813,1,2,1,2,7,77,1,3,23,1,4,
"0102010020709201","0102010020709201","01020100207092","01020100207",1,2697.60473632813,1,2,1,2,7,92,1,1,65,1,3,"X"
"0102010020709202","0102010020709201","01020100207092","01020100207",1,2697.60473632813,1,2,1,2,7,92,1,2,60,2,4,
"0102010020709203","0102010020709201","01020100207092","01020100207",1,2697.60473632813,1,2,1,2,7,92,1,3,35,1,4,
"0102010020709204","0102010020709201","01020100207092","01020100207",1,2697.60473632813,1,2,1,2,7,92,1,4,23,1,4,
"0102010020709205","0102010020709201","01020100207092","01020100207",1,2697.60473632813,1,2,1,2,7,92,1,5,19,1,4,
"0102010020709206","0102010020709201","01020100207092","01020100207",1,2697.60473632813,1,2,1,2,7,92,1,6,10,1,4,
"0102010020710701","0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,1,77,1,3,"X"
"0102010020710702","0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,2,57,2,4,
"0102010020710703","0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,3,25,1,4,
"0102010020710704","0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,4,18,1,4,
"0102010020710705","0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,5,16,1,4,
"0102010020710706","0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,6,11,1,4,
"0102010020710707","0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,7,8,1,4,
"0102010020710708","0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,8,6,1,4,
"0102010020712201","0102010020712201","01020100207122","01020100207",1,2697.60473632813,1,2,1,2,7,122,1,1,38,1,3,"X"
"0102010020712202","0102010020712201","01020100207122","01020100207",1,2697.60473632813,1,2,1,2,7,122,1,2,20,2,4,
"0102010020712203","0102010020712201","01020100207122","01020100207",1,2697.60473632813,1,2,1,2,7,122,1,3,1,1,4,
"0102010020712204","0102010020712201","01020100207122","01020100207",1,2697.60473632813,1,2,1,2,7,122,1,4,10,2,4,
"0102010020713701","0102010020713701","01020100207137","01020100207",1,2697.60473632813,1,2,1,2,7,137,1,1,26,1,3,"X"
"0102010020713702","0102010020713701","01020100207137","01020100207",1,2697.60473632813,1,2,1,2,7,137,1,2,18,2,4,
"0102010020713703","0102010020713701","01020100207137","01020100207",1,2697.60473632813,1,2,1,2,7,137,1,3,3,2,4,
"0102010020713704","0102010020713701","01020100207137","01020100207",1,2697.60473632813,1,2,1,2,7,137,1,4,1,2,4,
"0102020080200201","0102020080200201","01020200802002","01020200802",1,3456.86206054688,1,2,2,8,2,2,1,1,71,2,3,"X"
"0102020080201701","0102020080201701","01020200802017","01020200802",1,3456.86206054688,1,2,2,8,2,17,1,1,35,1,3,"X"
"0102020080201702","0102020080201701","01020200802017","01020200802",1,3456.86206054688,1,2,2,8,2,17,1,2,25,2,4,
"0102020080201703","0102020080201701","01020200802017","01020200802",1,3456.86206054688,1,2,2,8,2,17,1,3,12,1,4,
"0102020080201704","0102020080201701","01020200802017","01020200802",1,3456.86206054688,1,2,2,8,2,17,1,4,3,1,4,
"0102020080201705","0102020080201701","01020200802017","01020200802",1,3456.86206054688,1,2,2,8,2,17,1,5,1,1,4,
"0102020080202801","0102020080202801","01020200802028","01020200802",1,3456.86206054688,1,2,2,8,2,28,1,1,74,1,3,"X"
"0102020080202802","0102020080202801","01020200802028","01020200802",1,3456.86206054688,1,2,2,8,2,28,1,2,53,2,4,
"0102020080202803","0102020080202801","01020200802028","01020200802",1,3456.86206054688,1,2,2,8,2,28,1,3,27,1,4,
"0102020080203301","0102020080203301","01020200802033","01020200802",1,3456.86206054688,1,2,2,8,2,33,1,1,32,1,3,"X"
"0102020080203302","0102020080203301","01020200802033","01020200802",1,3456.86206054688,1,2,2,8,2,33,1,2,27,2,4,
"0102020080203303","0102020080203301","01020200802033","01020200802",1,3456.86206054688,1,2,2,8,2,33,1,3,6,2,4,
"0102020080203304","0102020080203301","01020200802033","01020200802",1,3456.86206054688,1,2,2,8,2,33,1,4,4,1,4,
"0102020080203305","0102020080203301","01020200802033","01020200802",1,3456.86206054688,1,2,2,8,2,33,1,5,10,1,4,
"0102020080203306","0102020080203301","01020200802033","01020200802",1,3456.86206054688,1,2,2,8,2,33,1,6,0,1,4,
"0102020080204801","0102020080204801","01020200802048","01020200802",1,3456.86206054688,1,2,2,8,2,48,1,1,32,1,3,"X"
"0102020080204802","0102020080204801","01020200802048","01020200802",1,3456.86206054688,1,2,2,8,2,48,1,2,24,2,4,
"0102020080204803","0102020080204801","01020200802048","01020200802",1,3456.86206054688,1,2,2,8,2,48,1,3,3,2,4,
"0102020080204804","0102020080204801","01020200802048","01020200802",1,3456.86206054688,1,2,2,8,2,48,1,4,2,1,4,
"0102020080206301","0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,2,2,8,2,63,1,1,41,1,3,"X"
"0102020080206302","0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,2,2,8,2,63,1,2,30,2,,
"0102020080206303","0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,2,2,8,2,63,1,3,17,1,4,
"0102020080206304","0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,2,2,8,2,63,1,4,14,1,4,
"0102020080206305","0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,2,2,8,2,63,1,5,11,1,4,
"0102020080206306","0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,2,2,8,2,63,1,6,5,1,4,
"0102020080206307","0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,2,2,8,2,63,1,7,49,1,4,
"0102020080207801","0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,1,50,1,3,"X"
"0102020080207802","0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,2,40,2,4,
"0102020080207803","0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,3,21,1,4,
"0102020080207804","0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,4,16,2,4,
"0102020080207805","0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,5,13,1,4,
"0102020080207806","0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,6,8,1,4,
"0102020080207807","0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,7,8,1,4,
"0102020080207808","0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,8,74,1,4,
"0102020080210801","0102020080210801","01020200802108","01020200802",1,3456.86206054688,1,2,2,8,2,108,1,1,66,1,3,"X"
"0102020080210802","0102020080210801","01020200802108","01020200802",1,3456.86206054688,1,2,2,8,2,108,1,2,51,2,4,
"0102020080210803","0102020080210801","01020200802108","01020200802",1,3456.86206054688,1,2,2,8,2,108,1,3,20,1,4,
"0102020080210804","0102020080210801","01020200802108","01020200802",1,3456.86206054688,1,2,2,8,2,108,1,4,17,1,4,
"0102020080212401","0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,1,46,1,3,"X"
"0102020080212402","0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,2,36,2,4,
"0102020080212403","0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,3,16,2,4,
"0102020080212404","0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,4,13,1,4,
"0102020080212405","0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,5,10,2,4,
"0102020080212406","0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,6,5,2,4,
"0102020080212407","0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,7,1,1,4,
"0102020080212408","0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,8,1,1,4,
"0102020080213901","0102020080213901","01020200802139","01020200802",1,3456.86206054688,1,2,2,8,2,139,1,1,40,2,1,"X"
"0102020080213902","0102020080213901","01020200802139","01020200802",1,3456.86206054688,1,2,2,8,2,139,1,2,11,1,4,
"0102020080213903","0102020080213901","01020200802139","01020200802",1,3456.86206054688,1,2,2,8,2,139,1,3,3,1,4,
"0102030100100201","0102030100100201","01020301001002","01020301001",1,3416.8232421875,1,2,3,10,1,2,1,1,50,1,3,"X"
"0102030100100202","0102030100100201","01020301001002","01020301001",1,3416.8232421875,1,2,3,10,1,2,1,2,46,2,4,
"0102030100100203","0102030100100201","01020301001002","01020301001",1,3416.8232421875,1,2,3,10,1,2,1,3,21,2,4,
"0102030100100204","0102030100100201","01020301001002","01020301001",1,3416.8232421875,1,2,3,10,1,2,1,4,18,2,4,
