"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s6aq00","hh_s6aq0a","hh_s6aq01","hh_s6aq02"
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,1,"Matches",1,2
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,2,"Batteries",2,
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,3,"Candles, incense",2,
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,4,"Laundry soap",1,24
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,5,"Hand soap",1,2
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,6,"Other personal care goods",1,1
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,7,"Charcoal",1,80
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,8,"Firewood",1,60
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,9,"Kerosene",2,
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106004","01010300106",0,768.159851074219,1,1,3,1,1,1,6,4,11,"Transport",1,84
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,1,"Matches",1,4
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,2,"Batteries",2,
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,3,"Candles, incense",1,10
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,4,"Laundry soap",1,41
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,5,"Hand soap",1,6
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,6,"Other personal care goods",1,2
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,7,"Charcoal",1,50
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,8,"Firewood",1,67
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,9,"Kerosene",2,
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106016","01010300106",0,768.159851074219,1,1,3,1,1,1,6,16,11,"Transport",1,27
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,1,"Matches",1,2
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,2,"Batteries",2,
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,3,"Candles, incense",1,9
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,4,"Laundry soap",1,26
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,5,"Hand soap",1,3
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,6,"Other personal care goods",1,20
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,7,"Charcoal",1,50
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,8,"Firewood",1,50
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,9,"Kerosene",2,
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106028","01010300106",0,768.159851074219,1,1,3,1,1,1,6,28,11,"Transport",1,24
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,1,"Matches",1,50
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,2,"Batteries",2,
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,3,"Candles, incense",2,
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,4,"Laundry soap",1,16
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,5,"Hand soap",2,
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,6,"Other personal care goods",2,
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,7,"Charcoal",1,10
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,8,"Firewood",2,
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,9,"Kerosene",2,
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106040","01010300106",0,768.159851074219,1,1,3,1,1,1,6,40,11,"Transport",2,
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,1,"Matches",1,2
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,2,"Batteries",1,28
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,3,"Candles, incense",1,12
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,4,"Laundry soap",1,40
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,5,"Hand soap",1,2
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,6,"Other personal care goods",1,6
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,7,"Charcoal",1,15
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,8,"Firewood",1,40
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,9,"Kerosene",2,
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106052","01010300106",0,768.159851074219,1,1,3,1,1,1,6,52,11,"Transport",2,
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,1,"Matches",1,4
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,2,"Batteries",2,
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,3,"Candles, incense",1,9
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,4,"Laundry soap",1,40
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,5,"Hand soap",1,4
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,6,"Other personal care goods",1,2
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,7,"Charcoal",2,
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,8,"Firewood",1,400
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,9,"Kerosene",2,
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106064","01010300106",0,768.159851074219,1,1,3,1,1,1,6,64,11,"Transport",2,
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,1,"Matches",1,1
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,2,"Batteries",2,
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,3,"Candles, incense",1,4
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,4,"Laundry soap",1,12
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,5,"Hand soap",2,
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,6,"Other personal care goods",2,
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,7,"Charcoal",1,25
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,8,"Firewood",1,41
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,9,"Kerosene",2,
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106076","01010300106",0,768.159851074219,1,1,3,1,1,1,6,76,11,"Transport",1,12
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,1,"Matches",1,4
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,2,"Batteries",1,10
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,3,"Candles, incense",1,2
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,4,"Laundry soap",1,76
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,5,"Hand soap",2,
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,6,"Other personal care goods",1,6
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,7,"Charcoal",1,100
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,8,"Firewood",1,40
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,9,"Kerosene",2,
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106088","01010300106",0,768.159851074219,1,1,3,1,1,1,6,88,11,"Transport",1,30
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,1,"Matches",1,1
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,2,"Batteries",2,
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,3,"Candles, incense",1,12
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,4,"Laundry soap",1,42
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,5,"Hand soap",1,6
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,6,"Other personal care goods",1,2
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,7,"Charcoal",2,
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,8,"Firewood",1,60
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,9,"Kerosene",2,
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106100","01010300106",0,768.159851074219,1,1,3,1,1,1,6,100,11,"Transport",2,
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,1,"Matches",1,4
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,2,"Batteries",2,
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,3,"Candles, incense",1,12
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,4,"Laundry soap",1,42
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,5,"Hand soap",1,6
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,6,"Other personal care goods",1,10
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,7,"Charcoal",2,
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,8,"Firewood",1,400
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,9,"Kerosene",2,
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106112","01010300106",0,768.159851074219,1,1,3,1,1,1,6,112,11,"Transport",1,70
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,1,"Matches",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,2,"Batteries",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,3,"Candles, incense",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,4,"Laundry soap",1,6
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,5,"Hand soap",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,6,"Other personal care goods",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,7,"Charcoal",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,8,"Firewood",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,9,"Kerosene",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106124","01010300106",0,768.159851074219,1,1,3,1,1,1,6,124,11,"Transport",1,30
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,1,"Matches",1,4
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,2,"Batteries",1,20
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,3,"Candles, incense",1,7
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,4,"Laundry soap",1,40
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,5,"Hand soap",1,4
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,6,"Other personal care goods",1,18
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,7,"Charcoal",2,
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,8,"Firewood",1,350
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,9,"Kerosene",2,
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,10,"Cigarettes, tobacco, suret, ga",2,
"01010300106136","01010300106",0,768.159851074219,1,1,3,1,1,1,6,136,11,"Transport",1,140
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,1,"Matches",1,1
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,2,"Batteries",2,
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,3,"Candles, incense",2,
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,4,"Laundry soap",1,5
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,5,"Hand soap",2,
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,6,"Other personal care goods",2,
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,7,"Charcoal",2,
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,8,"Firewood",2,
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,9,"Kerosene",2,
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,11,"Transport",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,1,"Matches",1,2
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,2,"Batteries",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,3,"Candles, incense",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,4,"Laundry soap",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,5,"Hand soap",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,6,"Other personal care goods",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,7,"Charcoal",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,8,"Firewood",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,9,"Kerosene",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,11,"Transport",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,1,"Matches",1,1
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,2,"Batteries",1,17
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,3,"Candles, incense",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,4,"Laundry soap",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,5,"Hand soap",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,6,"Other personal care goods",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,7,"Charcoal",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,8,"Firewood",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,9,"Kerosene",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,11,"Transport",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,1,"Matches",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,2,"Batteries",1,11
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,3,"Candles, incense",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,4,"Laundry soap",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,5,"Hand soap",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,6,"Other personal care goods",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,7,"Charcoal",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,8,"Firewood",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,9,"Kerosene",1,6
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,11,"Transport",2,
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,1,"Matches",1,1
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,2,"Batteries",1,11
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,3,"Candles, incense",1,2
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,4,"Laundry soap",1,12
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,5,"Hand soap",1,8
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,6,"Other personal care goods",1,1
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,7,"Charcoal",1,25
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,8,"Firewood",1,50
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,9,"Kerosene",2,
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804051","01010301804",1,764.945922851563,1,1,3,8,88,18,4,51,11,"Transport",2,
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,1,"Matches",1,2
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,2,"Batteries",1,6
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,3,"Candles, incense",2,
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,4,"Laundry soap",1,5
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,5,"Hand soap",1,5
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,6,"Other personal care goods",1,13
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,7,"Charcoal",2,
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,8,"Firewood",2,
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,9,"Kerosene",2,
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804054","01010301804",1,764.945922851563,1,1,3,8,88,18,4,54,11,"Transport",1,50
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,1,"Matches",1,1
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,2,"Batteries",1,6
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,3,"Candles, incense",2,
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,4,"Laundry soap",1,15
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,5,"Hand soap",1,6
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,6,"Other personal care goods",2,
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,7,"Charcoal",2,
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,8,"Firewood",2,
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,9,"Kerosene",1,5
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,11,"Transport",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,1,"Matches",1,2
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,2,"Batteries",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,3,"Candles, incense",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,4,"Laundry soap",1,17
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,5,"Hand soap",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,6,"Other personal care goods",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,7,"Charcoal",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,8,"Firewood",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,9,"Kerosene",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,11,"Transport",2,
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,1,"Matches",1,3
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,2,"Batteries",1,5
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,3,"Candles, incense",2,
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,4,"Laundry soap",1,8
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,5,"Hand soap",2,
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,6,"Other personal care goods",2,
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,7,"Charcoal",2,
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,8,"Firewood",2,
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,9,"Kerosene",1,7
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,10,"Cigarettes, tobacco, suret, ga",2,
"01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,11,"Transport",2,
"01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,1,"Matches",1,1
"01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,2,"Batteries",1,10
"01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,3,"Candles, incense",2,
