"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s9q01","ph_s9q02_a","ph_s9q02_b","ph_s9q03_a","ph_s9q03_b","ph_s9q04_a","ph_s9q04_b","ph_s9q05_a","ph_s9q05_b","ph_s9q06","ph_s9q07","ph_s9q08_a","ph_s9q08_b","ph_s9q09","ph_s9q10","ph_s9q11","ph_s9q12_a","ph_s9q12_b","ph_s9q13_a","ph_s9q13_b"
"0409010030409901","04090100304099","04090100304",1,7182.89892578125,1,2,4,9,1,3,4,99,1,"SORGHUM",6,2,,,,,,,,,2,2,,,2,,,1200,0,2,2
"0409010030409901","04090100304099","04090100304",1,7182.89892578125,3,2,4,9,1,3,4,99,1,"SORGHUM",6,1,15,2,0,450,30,2,0,390,2,2,,,1,2,30,700,0,2,2
"0409010030412001","04090100304120","04090100304",1,7182.89892578125,2,2,4,9,1,3,4,120,1,"SORGHUM",6,2,,,,,,,,,2,2,,,1,2,30,300,0,2,2
"0409010030414401","04090100304144","04090100304",1,7182.89892578125,1,3,4,9,1,3,4,144,1,"SORGHUM",6,1,9,2,0,510,24,2,0,480,1,2,,,1,2,30,2000,0,2,2
"0409010030416601","04090100304166","04090100304",1,7182.89892578125,1,3,4,9,1,3,4,166,1,"SORGHUM",6,2,,,,,,,,,2,2,,,1,2,30,700,0,2,3
"0409010030418801","04090100304188","04090100304",1,7182.89892578125,2,2,4,9,1,3,4,188,1,"SORGHUM",6,1,9,2,0,830,24,2,0,810,2,2,,,2,,,1500,0,2,2
"0409010030421001","04090100304210","04090100304",1,7182.89892578125,2,1,4,9,1,3,4,210,1,"SORGHUM",6,2,,,,,,,,,2,2,,,2,,,500,0,2,3
"0409010030421001","04090100304210","04090100304",1,7182.89892578125,3,1,4,9,1,3,4,210,1,"SORGHUM",6,2,,,,,,,,,2,2,,,2,,,1800,0,2,3
"0409010030421001","04090100304210","04090100304",1,7182.89892578125,4,2,4,9,1,3,4,210,1,"MAIZE",2,2,,,,,,,,,,,,,1,2,100,,,,
"0409070010501701","04090700105017","04090700105",1,9740.7275390625,3,1,4,9,7,1,5,17,1,"HARICOT BEANS",12,1,8,2,0,430,25,2,0,390,2,2,,,1,2,70,40,0,2,2
"0409070010501701","04090700105017","04090700105",1,9740.7275390625,3,3,4,9,7,1,5,17,1,"MAIZE",2,1,8,2,1,890,23,2,1,670,2,2,,,1,2,20,150,0,2,2
"0409070010504401","04090700105044","04090700105",1,9740.7275390625,1,4,4,9,7,1,5,44,1,"HARICOT BEANS",12,1,9,2,1,220,26,2,1,190,2,2,,,2,,,50,0,2,2
"0409070010504401","04090700105044","04090700105",1,9740.7275390625,2,2,4,9,7,1,5,44,1,"MAIZE",2,1,16,2,1,30,2,3,1,10,2,2,,,2,,,150,0,2,2
"0409070010510001","04090700105100","04090700105",1,9740.7275390625,1,2,4,9,7,1,5,100,1,"HARICOT BEANS",12,1,7,2,1,130,23,2,1,70,2,2,,,1,4,40,50,0,2,2
"0409070010510001","04090700105100","04090700105",1,9740.7275390625,1,3,4,9,7,1,5,100,1,"BARLEY",1,1,7,2,0,870,22,2,0,810,2,2,,,1,2,50,150,0,2,2
"0409070010510001","04090700105100","04090700105",1,9740.7275390625,1,5,4,9,7,1,5,100,1,"RAPE SEED",26,1,9,2,1,350,26,2,1,280,2,2,,,2,,,30,0,2,2
"0409070010510001","04090700105100","04090700105",1,9740.7275390625,1,9,4,9,7,1,5,100,1,"HARICOT BEANS",12,1,7,2,1,100,24,2,1,60,2,2,,,1,7,40,200,0,2,2
"0409070010523601","04090700105236","04090700105",1,9740.7275390625,4,1,4,9,7,1,5,236,1,"MAIZE",2,1,6,2,1,20,23,2,1,10,2,2,,,2,,,300,0,3,3
"0409100110400801","04091001104008","04091001104",1,8138.8740234375,1,2,4,9,10,11,4,8,1,"GROUND NUTS",24,1,10,3,1,235,27,3,1,172,2,2,,,2,,,250,100,3,4
"0409100110404001","04091001104040","04091001104",1,8138.8740234375,2,3,4,9,10,11,4,40,1,"LINESEED",23,1,14,3,0,470,29,3,0,440,2,2,,,2,,,8,640,3,3
"0409100110405601","04091001104056","04091001104",1,8138.8740234375,2,2,4,9,10,11,4,56,1,,36,1,4,4,0,260,19,4,0,240,,,,,1,6,70,,,,
"0409100110405601","04091001104056","04091001104",1,8138.8740234375,2,3,4,9,10,11,4,56,1,"MAIZE",2,1,15,2,2,280,1,3,2,110,2,2,,,2,,,250,825,1,2
"0409100110405601","04091001104056","04091001104",1,8138.8740234375,3,1,4,9,10,11,4,56,1,,11,1,16,4,1,67,30,4,1,25,,,,,2,,,,,,
"0409100110405601","04091001104056","04091001104",1,8138.8740234375,4,1,4,9,10,11,4,56,1,"TEFF",7,1,14,4,0,195,29,4,0,190,,,,,1,6,80,,,,
"0409100110407301","04091001104073","04091001104",1,8138.8740234375,1,2,4,9,10,11,4,73,1,,2,1,14,2,2,470,29,2,2,400,,,,,2,,,,,,
"0409100110407301","04091001104073","04091001104",1,8138.8740234375,1,2,4,9,10,11,4,73,1,"FENUGREEK",36,1,27,3,0,535,14,4,0,510,2,2,,,2,,,12,200,2,2
"0409100110407301","04091001104073","04091001104",1,8138.8740234375,1,3,4,9,10,11,4,73,1,"MAIZE",2,1,14,2,2,470,29,2,2,400,2,2,,,2,,,250,500,3,3
"0409100110409001","04091001104090","04091001104",1,8138.8740234375,2,9,4,9,10,11,4,90,1,"SORGHUM",6,1,29,3,3,370,13,4,3,220,2,2,,,2,,,9500,250,3,3
"0409100110409001","04091001104090","04091001104",1,8138.8740234375,2,10,4,9,10,11,4,90,1,,12,1,14,4,0,355,29,4,0,320,,,,,1,6,70,,,,
"0409100110409001","04091001104090","04091001104",1,8138.8740234375,3,2,4,9,10,11,4,90,1,,23,1,27,3,0,507,14,4,0,500,,,,,2,,,,,,
"0409100110409001","04091001104090","04091001104",1,8138.8740234375,3,3,4,9,10,11,4,90,1,,12,1,14,4,0,340,29,4,0,315,,,,,1,6,70,,,,
"0409100110410601","04091001104106","04091001104",1,8138.8740234375,1,6,4,9,10,11,4,106,1,"MAIZE",2,1,15,2,2,230,1,3,2,100,2,2,,,2,,,220,750,2,2
"0409100110410601","04091001104106","04091001104",1,8138.8740234375,4,1,4,9,10,11,4,106,1,"SORGHUM",6,1,4,4,2,350,20,2,2,290,2,2,,,2,,,1238,0,4,4
"0409100110410601","04091001104106","04091001104",1,8138.8740234375,4,2,4,9,10,11,4,106,1,"CHICK PEAS",11,1,16,4,1,573,30,4,1,510,,,,,2,,,,,,
"0409100110412401","04091001104124","04091001104",1,8138.8740234375,1,5,4,9,10,11,4,124,1,"WHEAT",8,1,29,3,0,250,13,4,0,200,2,2,,,1,2,40,10,200,3,3
"0409100110412401","04091001104124","04091001104",1,8138.8740234375,2,1,4,9,10,11,4,124,1,"BARLEY",1,1,29,3,0,260,13,4,0,210,2,2,,,1,2,60,5,250,3,3
"0409100110412401","04091001104124","04091001104",1,8138.8740234375,2,2,4,9,10,11,4,124,1,"LINESEED",23,1,14,4,0,325,28,4,0,310,,,,,2,,,,,,
"0409100110412401","04091001104124","04091001104",1,8138.8740234375,2,3,4,9,10,11,4,124,1,"CHICK PEAS",11,,,,,,,,,,,,,,1,6,100,,,,
"0409100110412401","04091001104124","04091001104",1,8138.8740234375,2,4,4,9,10,11,4,124,1,"GROUND NUTS",24,1,9,3,1,352,25,3,1,185,2,2,,,2,,,17,350,3,3
"0409100110414001","04091001104140","04091001104",1,8138.8740234375,1,2,4,9,10,11,4,140,1,"BARLEY",1,1,15,2,0,505,1,3,0,485,2,2,,,1,2,20,6,500,2,3
"0409100110414001","04091001104140","04091001104",1,8138.8740234375,1,3,4,9,10,11,4,140,1,"HARICOT BEANS",12,,,,,,,,,,,,,,1,15,100,,,,
"0409100110414001","04091001104140","04091001104",1,8138.8740234375,1,6,4,9,10,11,4,140,1,"BARLEY",1,1,15,2,1,100,1,3,1,50,2,2,,,2,,,5,200,2,3
"0409100110414001","04091001104140","04091001104",1,8138.8740234375,1,7,4,9,10,11,4,140,1,"GROUND NUTS",24,1,10,3,1,108,27,3,0,895,2,2,,,1,12,20,25,750,3,
"0409100110414001","04091001104140","04091001104",1,8138.8740234375,1,10,4,9,10,11,4,140,1,,23,1,4,4,0,185,19,4,0,172,,,,,1,12,30,,,,
"0409100110414001","04091001104140","04091001104",1,8138.8740234375,1,11,4,9,10,11,4,140,1,"HARICOT BEANS",12,1,15,4,0,565,30,4,0,540,,,,,1,6,20,,,,
"0409100110415501","04091001104155","04091001104",1,8138.8740234375,2,1,4,9,10,11,4,155,1,"SORGHUM",6,1,4,4,1,280,18,4,1,140,2,2,,,2,,,8000,75,4,4
"0409130100400901","04091301004009","04091301004",1,7342.59619140625,2,2,4,9,13,10,4,9,1,"SORGHUM",6,1,27,3,0,420,12,4,0,400,1,2,,,2,,,250,0,3,4
"0409130100402501","04091301004025","04091301004",1,7342.59619140625,1,3,4,9,13,10,4,25,1,"SORGHUM",6,1,21,3,0,720,6,4,0,690,1,2,,,2,,,150,0,3,4
"0409130100404001","04091301004040","04091301004",1,7342.59619140625,1,3,4,9,13,10,4,40,1,"HARICOT BEANS",12,1,9,3,0,320,25,3,0,290,2,2,,,1,2,40,150,0,3,3
"0409130100409101","04091301004091","04091301004",1,7342.59619140625,1,2,4,9,13,10,4,91,1,"MAIZE",2,1,29,2,0,960,15,3,0,930,1,2,,,2,,,400,0,2,3
"0409130100410601","04091301004106","04091301004",1,7342.59619140625,2,5,4,9,13,10,4,106,1,"LENTILS",14,1,12,3,0,290,27,3,0,270,2,2,,,1,2,20,40,0,3,3
"0409130100410601","04091301004106","04091301004",1,7342.59619140625,2,6,4,9,13,10,4,106,1,"HORSE BEANS",13,1,12,3,0,540,27,3,0,490,1,2,,,1,2,20,120,0,3,3
"0409130100412101","04091301004121","04091301004",1,7342.59619140625,1,1,4,9,13,10,4,121,1,"SORGHUM",6,1,24,3,0,640,9,4,0,620,1,2,,,2,,,350,0,3,4
"0409130100412101","04091301004121","04091301004",1,7342.59619140625,1,2,4,9,13,10,4,121,1,"MILLET",3,1,13,3,0,410,29,3,0,380,2,2,,,1,2,10,17,0,3,3
"0409130100412101","04091301004121","04091301004",1,7342.59619140625,1,7,4,9,13,10,4,121,1,"SORGHUM",6,1,24,3,0,660,9,4,0,630,1,2,,,2,,,800,0,3,4
"0409130100412101","04091301004121","04091301004",1,7342.59619140625,3,1,4,9,13,10,4,121,1,"MAIZE",2,1,30,2,0,580,16,3,0,560,1,2,,,2,,,300,0,1,2
"0409130100415801","04091301004158","04091301004",1,7342.59619140625,1,3,4,9,13,10,4,158,1,"MAIZE",2,1,15,2,0,890,1,3,0,840,1,2,,,2,,,150,0,2,3
"0410050040301201","04100500403012","04100500403",1,9207.96875,2,3,4,10,5,4,3,12,1,"GROUND NUTS",24,1,21,2,,820,8,3,,690,2,2,,,2,,,10,0,2,3
"0410050040301201","04100500403012","04100500403",1,9207.96875,2,4,4,10,5,4,3,12,1,"MAIZE",2,1,17,2,1,490,2,3,1,230,2,2,,,2,,,50,0,2,3
"0410050040301701","04100500403017","04100500403",1,9207.96875,1,2,4,10,5,4,3,17,1,"SORGHUM",6,1,25,3,,790,10,4,,730,2,2,,,2,,,150,0,4,4
"0410050040303201","04100500403032","04100500403",1,9207.96875,3,1,4,10,5,4,3,32,1,"HARICOT BEANS",12,1,10,2,1,760,25,2,1,550,2,2,,,2,,,10,0,2,2
"0410050040303201","04100500403032","04100500403",1,9207.96875,3,2,4,10,5,4,3,32,1,"BARLEY",1,1,5,3,,380,20,3,,330,2,2,,,2,,,30,0,3,3
"0410050040304701","04100500403047","04100500403",1,9207.96875,1,1,4,10,5,4,3,47,1,"BARLEY",1,1,21,2,,260,8,3,,200,2,2,,,1,5,60,50,0,2,3
"0410050040307701","04100500403077","04100500403",1,9207.96875,1,1,4,10,5,4,3,77,1,"GROUND NUTS",24,1,21,2,,350,8,3,,260,2,2,,,1,5,30,250,0,2,3
"0410050040307701","04100500403077","04100500403",1,9207.96875,2,2,4,10,5,4,3,77,1,"WHEAT",8,1,5,3,,170,20,3,,140,2,2,,,2,,,10,0,3,3
"0410050040307701","04100500403077","04100500403",1,9207.96875,2,4,4,10,5,4,3,77,1,"WHEAT",8,1,5,3,,200,20,3,,190,2,2,,,2,,,10,0,3,3
"0410050040307701","04100500403077","04100500403",1,9207.96875,4,1,4,10,5,4,3,77,1,"MAIZE",2,1,17,2,,640,8,3,,590,2,2,,,2,,,100,0,2,3
"0410050040309201","04100500403092","04100500403",1,9207.96875,2,2,4,10,5,4,3,92,1,"WHEAT",8,1,16,2,,150,8,3,,110,2,2,,,2,,,50,0,2,3
"0410050040309201","04100500403092","04100500403",1,9207.96875,3,8,4,10,5,4,3,92,1,"WHEAT",8,1,15,2,,180,8,3,,160,2,2,,,2,,,10,0,2,3
"0410050040309201","04100500403092","04100500403",1,9207.96875,4,3,4,10,5,4,3,92,1,"CHICK PEAS",11,1,5,3,,420,20,3,,380,2,2,,,2,,,15,0,3,3
"0410050040309201","04100500403092","04100500403",1,9207.96875,4,7,4,10,5,4,3,92,1,"CHICK PEAS",11,1,5,3,,120,20,3,,100,2,2,,,2,,,10,0,3,3
"0410050040310701","04100500403107","04100500403",1,9207.96875,3,1,4,10,5,4,3,107,1,"SORGHUM",6,1,25,3,,500,10,4,,440,2,2,,,2,,,100,0,3,4
"0410050040313701","04100500403137","04100500403",1,9207.96875,4,1,4,10,5,4,3,137,1,"HARICOT BEANS",12,1,10,2,0,230,25,2,,170,2,2,,,1,5,80,13,0,2,2
"0410050040313701","04100500403137","04100500403",1,9207.96875,5,1,4,10,5,4,3,137,1,"SORGHUM",6,1,25,3,0,750,10,4,,700,2,2,,,2,,,200,0,3,4
"0410090360500901","04100903605009","04100903605",1,9292.5205078125,1,3,4,10,9,36,5,9,1,"MAIZE",2,1,25,2,1,0,10,3,0,850,1,2,,,1,2,30,500,0,2,3
"0410090360500901","04100903605009","04100903605",1,9292.5205078125,3,1,4,10,9,36,5,9,1,"OATS",4,1,24,2,0,140,12,3,0,120,2,2,,,1,2,68,25,0,2,3
"0410090360500901","04100903605009","04100903605",1,9292.5205078125,3,3,4,10,9,36,5,9,1,"LENTILS",14,1,27,2,0,90,12,3,,80,2,2,,,1,2,90,1,0,2,2
"0410090360500901","04100903605009","04100903605",1,9292.5205078125,3,4,4,10,9,36,5,9,1,"OATS",4,1,24,2,0,200,12,3,0,190,2,2,,,1,2,68,25,0,2,3
"0410090360500901","04100903605009","04100903605",1,9292.5205078125,4,2,4,10,9,36,5,9,1,"LENTILS",14,1,27,2,0,50,12,3,,50,2,2,,,1,2,90,1,0,2,2
"0410090360501401","04100903605014","04100903605",1,9292.5205078125,3,3,4,10,9,36,5,14,1,"SORGHUM",6,1,22,3,1,60,12,4,1,0,2,2,,,1,6,30,200,0,3,4
"0410090360501401","04100903605014","04100903605",1,9292.5205078125,4,1,4,10,9,36,5,14,1,"SORGHUM",6,1,14,3,0,460,5,4,0,450,2,2,,,1,6,30,120,0,3,4
"0410090360501401","04100903605014","04100903605",1,9292.5205078125,4,2,4,10,9,36,5,14,1,"LINESEED",23,1,16,3,0,200,3,4,0,180,2,2,,,1,2,15,3,0,3,4
"0410090360502401","04100903605024","04100903605",1,9292.5205078125,2,1,4,10,9,36,5,24,1,"MAIZE",2,1,24,2,1,100,9,3,0,800,1,2,,,1,2,33,60,0,2,3
"0410090360503901","04100903605039","04100903605",1,9292.5205078125,4,1,4,10,9,36,5,39,1,"SORGHUM",6,1,15,3,1,80,2,4,0,990,2,2,,,1,2,30,300,0,3,4
"0410090360503901","04100903605039","04100903605",1,9292.5205078125,5,1,4,10,9,36,5,39,1,"SORGHUM",6,1,18,3,0,720,8,4,0,680,2,2,,,1,2,20,250,0,3,4
"0410090360505501","04100903605055","04100903605",1,9292.5205078125,1,8,4,10,9,36,5,55,1,"WHEAT",8,1,19,2,0,500,5,3,0,450,2,2,,,1,6,13,65,0,2,3
"0410090360505501","04100903605055","04100903605",1,9292.5205078125,1,9,4,10,9,36,5,55,1,"LINESEED",23,1,19,2,0,150,5,3,0,130,2,2,,,1,2,5,20,0,2,3
"0410090360507001","04100903605070","04100903605",1,9292.5205078125,4,1,4,10,9,36,5,70,1,"HORSE BEANS",13,1,10,3,0,280,26,3,0,240,1,2,,,1,2,50,10,0,3,3
"0410090360507001","04100903605070","04100903605",1,9292.5205078125,4,2,4,10,9,36,5,70,1,"BARLEY",1,1,19,3,0,250,6,4,0,230,2,2,,,1,2,50,20,0,3,3
"0410090360507001","04100903605070","04100903605",1,9292.5205078125,4,3,4,10,9,36,5,70,1,"MAIZE",2,1,26,2,1,890,15,3,1,600,1,2,,,1,6,5,400,0,2,3
"0410090360507001","04100903605070","04100903605",1,9292.5205078125,4,4,4,10,9,36,5,70,1,"WHEAT",8,1,14,3,1,10,30,3,0,830,2,2,,,1,2,10,60,0,3,3
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,3,2,4,10,9,36,5,115,1,"FENUGREEK",36,1,22,3,0,300,17,4,0,270,2,2,,,1,6,5,10,0,3,4
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,4,4,10,9,36,5,115,1,"LINESEED",23,1,21,2,0,310,14,3,0,250,2,2,,,1,2,10,30,0,2,3
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,7,4,10,9,36,5,115,1,"WHEAT",8,1,10,3,0,230,30,3,0,210,2,2,,,1,2,50,3,0,3,3
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,8,4,10,9,36,5,115,1,"FIELD PEAS",15,1,2,3,0,758,3,3,0,702,2,2,,,1,2,20,20,0,3,3
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,10,4,10,9,36,5,115,1,,23,1,24,2,,160,10,3,,140,,,,,1,6,5,,,,
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,11,4,10,9,36,5,115,1,"LINESEED",2,1,21,2,0,160,14,3,0,140,2,2,,,1,2,5,15,0,3,3
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,20,4,10,9,36,5,115,1,"MILLET",3,1,30,2,0,500,23,3,0,465,2,2,,,1,2,40,20,0,3,3
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,20,4,10,9,36,5,115,1,,13,1,18,3,,520,6,4,,390,,,,,1,6,10,,,,
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,21,4,10,9,36,5,115,1,"FIELD PEAS",15,1,2,3,0,540,2,3,0,516,2,2,,,1,2,5,10,0,3,3
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,25,4,10,9,36,5,115,1,"FIELD PEAS",15,1,2,3,0,820,3,4,0,785,2,2,,,1,2,33,20,0,3,4
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,4,27,4,10,9,36,5,115,1,"FIELD PEAS",15,1,2,3,0,640,3,3,0,605,2,2,,,1,2,30,25,0,3,3
"0410090360511501","04100903605115","04100903605",1,9292.5205078125,5,2,4,10,9,36,5,115,1,"FENUGREEK",36,1,20,3,0,340,19,4,0,310,2,2,,,1,6,30,12,0,3,4
"0410090360513001","04100903605130","04100903605",1,9292.5205078125,3,3,4,10,9,36,5,130,1,"LENTILS",14,1,14,2,0,301,30,2,0,280,2,2,,,1,2,40,20,0,2,2
"0410090360513001","04100903605130","04100903605",1,9292.5205078125,3,4,4,10,9,36,5,130,1,"OATS",4,1,19,3,0,270,5,4,0,250,2,2,,,1,2,50,10,0,3,4
"0410090360514501","04100903605145","04100903605",1,9292.5205078125,1,8,4,10,9,36,5,145,1,"BARLEY",1,1,16,3,1,90,2,4,0,950,2,2,,,1,2,15,80,0,3,4
"0410090360514501","04100903605145","04100903605",1,9292.5205078125,2,4,4,10,9,36,5,145,1,"LENTILS",14,1,20,2,0,370,17,3,0,340,2,2,,,1,2,34,20,0,2,3
"0410090360514501","04100903605145","04100903605",1,9292.5205078125,2,7,4,10,9,36,5,145,1,"FIELD PEAS",15,1,14,2,0,500,30,2,0,390,2,2,,,1,2,25,40,0,2,2
"0410090360514501","04100903605145","04100903605",1,9292.5205078125,2,8,4,10,9,36,5,145,1,"LENTILS",14,1,20,2,0,250,18,3,0,230,2,2,,,1,2,34,20,0,2,3
"0410130220300201","04101302203002","04101302203",1,9088.4111328125,4,1,4,10,13,22,3,2,1,"TEFF",7,1,10,3,,280,27,3,,250,2,2,,,2,,,9,0,3,3
"0410130220300201","04101302203002","04101302203",1,9088.4111328125,5,1,4,10,13,22,3,2,1,"SORGHUM",6,1,10,3,1,190,27,3,1,180,2,2,,,2,,,100,0,3,3
"0410130220302201","04101302203022","04101302203",1,9088.4111328125,3,2,4,10,13,22,3,22,1,"TEFF",7,1,9,3,,440,26,3,,420,2,2,,,2,,,200,0,3,3
"0410130220302201","04101302203022","04101302203",1,9088.4111328125,5,1,4,10,13,22,3,22,1,"SORGHUM",6,1,9,3,,530,26,3,,490,2,2,,,2,,,250,0,3,3
"0410130220302201","04101302203022","04101302203",1,9088.4111328125,6,1,4,10,13,22,3,22,1,"TEFF",7,1,9,3,,420,26,3,,400,2,2,,,2,,,50,0,3,3
"0410130220305601","04101302203056","04101302203",1,9088.4111328125,2,1,4,10,13,22,3,56,1,"MAIZE",2,1,9,1,2,100,26,1,2,0,2,2,,,2,,,200,0,1,1
"0410130220308001","04101302203080","04101302203",1,9088.4111328125,1,2,4,10,13,22,3,80,1,"MAIZE",2,2,,,,,,,,,2,2,,,1,16,100,0,0,,
"0410130220309801","04101302203098","04101302203",1,9088.4111328125,2,1,4,10,13,22,3,98,1,"SORGHUM",6,1,8,3,1,300,23,3,1,290,2,2,,,2,,,150,100,3,3
"0410130220315301","04101302203153","04101302203",1,9088.4111328125,1,3,4,10,13,22,3,153,1,"SORGHUM",6,1,10,3,1,0,26,3,,950,2,2,,,2,,,115,0,3,3
"0410130220317101","04101302203171","04101302203",1,9088.4111328125,1,2,4,10,13,22,3,171,1,"MAIZE",2,1,9,1,1,500,23,3,1,400,2,2,,,2,,,,,3,3
"0410160010417301","04101600104173","04101600104",0,3962.40283203125,1,1,4,10,16,1,4,173,1,"MAIZE",2,,,,,,,,,,1,2,,,1,,50,1,500,,
"0410160010417301","04101600104173","04101600104",0,3962.40283203125,1,2,4,10,16,1,4,173,1,"MAIZE",2,1,8,3,1,200,28,3,1,10,1,2,,,1,6,50,2,0,,
"0410160010417301","04101600104173","04101600104",0,3962.40283203125,1,3,4,10,16,1,4,173,1,"MAIZE",2,1,8,3,1,790,28,3,1,430,1,2,,,1,6,33,4,0,3,3
"0410160010417301","04101600104173","04101600104",0,3962.40283203125,1,4,4,10,16,1,4,173,1,"MAIZE",2,2,,,,,,,,,1,2,,,1,6,25,6,0,3,3
"0411120040200401","04111200402004","04111200402",1,4857.23388671875,1,6,4,11,12,4,2,4,1,"SORGHUM",6,,,,,,,,,,,,,,,,,,,,
"0411120040200401","04111200402004","04111200402",1,4857.23388671875,3,1,4,11,12,4,2,4,1,"WHEAT",8,,,,,,,,,,,,,,,,,,,,
"0411120040202801","04111200402028","04111200402",1,4857.23388671875,2,1,4,11,12,4,2,28,1,"MAIZE",2,,,,,,,,,,,,,,,,,,,,
"0411120040205201","04111200402052","04111200402",1,4857.23388671875,1,5,4,11,12,4,2,52,1,"HARICOT BEANS",12,,,,,,,,,,,,,,,,,,,,
"0411120040205201","04111200402052","04111200402",1,4857.23388671875,1,6,4,11,12,4,2,52,1,"BARLEY",1,,,,,,,,,,,,,,,,,,,,
"0411120040210001","04111200402100","04111200402",1,4857.23388671875,1,4,4,11,12,4,2,100,1,"MAIZE",2,,,,,,,,,,,,,,,,,,,,
"0411120040210001","04111200402100","04111200402",1,4857.23388671875,2,1,4,11,12,4,2,100,1,"SORGHUM",6,,,,,,,,,,,,,,,,,,,,
"0411120040212401","04111200402124","04111200402",1,4857.23388671875,1,6,4,11,12,4,2,124,1,"TEFF",7,,,,,,,,,,,,,,,,,,,,
"0411120040214801","04111200402148","04111200402",1,4857.23388671875,1,2,4,11,12,4,2,148,1,"HARICOT BEANS",12,,,,,,,,,,,,,,,,,,,,
"0411120040217201","04111200402172","04111200402",1,4857.23388671875,1,8,4,11,12,4,2,172,1,"HARICOT BEANS",12,,,,,,,,,,,,,,,,,,,,
"0411120040217201","04111200402172","04111200402",1,4857.23388671875,1,9,4,11,12,4,2,172,1,"LENTILS",14,,,,,,,,,,,,,,,,,,,,
"0411120040217201","04111200402172","04111200402",1,4857.23388671875,1,10,4,11,12,4,2,172,1,"SORGHUM",6,,,,,,,,,,,,,,,,,,,,
"0411120040217201","04111200402172","04111200402",1,4857.23388671875,1,11,4,11,12,4,2,172,1,"SESAME",27,,,,,,,,,,,,,,,,,,,,
"0411120040219601","04111200402196","04111200402",1,4857.23388671875,1,5,4,11,12,4,2,196,1,"SESAME",27,,,,,,,,,,,,,,,,,,,,
"0411120040219601","04111200402196","04111200402",1,4857.23388671875,3,1,4,11,12,4,2,196,1,"TEFF",7,,,,,,,,,,,,,,,,,,,,
"0411180010201101","04111800102011","04111800102",0,2447.00122070313,1,2,4,11,18,1,2,11,1,,6,1,5,4,0,230,20,4,0,170,2,2,,,1,2,10,333,200,4,4
"0411180010202701","04111800102027","04111800102",0,2447.00122070313,1,1,4,11,18,1,2,27,1,,2,1,7,4,0,260,22,4,0,210,2,2,,,1,2,20,109,200,4,4
"0411180010202701","04111800102027","04111800102",0,2447.00122070313,1,2,4,11,18,1,2,27,1,,7,1,29,3,0,290,14,4,0,220,2,2,,,1,2,20,170,500,3,4
"0411180010204301","04111800102043","04111800102",0,2447.00122070313,1,2,4,11,18,1,2,43,1,,6,1,1,4,0,90,16,4,0,70,2,2,,,1,2,40,54,400,4,4
"0411180010205901","04111800102059","04111800102",0,2447.00122070313,1,1,4,11,18,1,2,59,1,,2,1,6,4,0,310,21,4,0,250,2,2,,,1,2,20,286,0,4,4
"0411180010207501","04111800102075","04111800102",0,2447.00122070313,1,3,4,11,18,1,2,75,1,,8,1,12,4,0,270,27,4,0,210,2,2,,,1,2,10,179,550,4,4
"0411180010207501","04111800102075","04111800102",0,2447.00122070313,2,1,4,11,18,1,2,75,1,,6,1,1,4,0,240,16,4,0,190,2,2,,,1,2,20,380,800,4,4
"0411180010209101","04111800102091","04111800102",0,2447.00122070313,1,1,4,11,18,1,2,91,1,,2,1,4,4,0,280,19,4,0,220,2,2,,,1,2,20,156,0,4,4
"0411180010209101","04111800102091","04111800102",0,2447.00122070313,1,2,4,11,18,1,2,91,1,,7,1,28,3,0,320,13,4,0,230,2,2,,,1,2,20,204,600,3,4
"0411180010212301","04111800102123","04111800102",0,2447.00122070313,1,2,4,11,18,1,2,123,1,,7,2,,,,,,,,,,1,1,,1,2,100,0,0,,
"0411180010213901","04111800102139","04111800102",0,2447.00122070313,1,1,4,11,18,1,2,139,1,,2,1,6,4,0,330,21,4,0,240,2,2,,,1,2,20,390,0,4,4
"0411180010213901","04111800102139","04111800102",0,2447.00122070313,2,2,4,11,18,1,2,139,1,,6,1,2,4,0,200,17,4,0,160,2,2,,,1,2,20,85,200,4,4
"0411180010215501","04111800102155","04111800102",0,2447.00122070313,1,2,4,11,18,1,2,155,1,,7,1,2,4,0,280,17,4,0,220,2,2,,,1,2,10,237,600,4,4
"0411180010217101","04111800102171","04111800102",0,2447.00122070313,1,3,4,11,18,1,2,171,1,,11,1,12,4,0,40,27,4,0,30,2,2,,,1,2,50,0,250,4,4
"0411180010217101","04111800102171","04111800102",0,2447.00122070313,1,4,4,11,18,1,2,171,1,,12,2,,,,,,,,,,1,1,,1,2,100,0,0,,
