"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_saq09","hh_saq13_a","hh_saq13_b","hh_saq13_c","hh_saq14_a","hh_saq14_b","hh_saq15_a","hh_saq15_b","hh_saq16_a","hh_saq16_b","hh_saq16_c","hh_saq16_d","hh_saq16_e","hh_saq16_f","hh_saq16_g","hh_saq16_h","hh_saq16_i","hh_saq16_j","hh_saq16_k","hh_saq16_l","hh_saq16_m","hh_saq16_n","hh_saq16_o","hh_saq16_p","hh_saq17_a","hh_saq17_b","hh_saq17_c","hh_saq18_a","hh_saq18_b","hh_saq19_a","hh_saq19_b","hh_saq20_a","hh_saq20_b","hh_saq20_c","hh_saq20_d","hh_saq20_e","hh_saq20_f","hh_saq20_g","hh_saq20_h","hh_saq20_i","hh_saq20_j","hh_saq20_k","hh_saq20_l","hh_saq20_m","hh_saq20_n","hh_saq20_o","hh_saq20_p","hh_saq21_a","hh_saq21_b","hh_saq21_c","hh_saq22_a","hh_saq22_b","hh_saq23_a","hh_saq23_b","hh_saq24_a","hh_saq24_b","hh_saq24_c","hh_saq24_d","hh_saq24_e","hh_saq24_f","hh_saq24_g","hh_saq24_h","hh_saq24_i","hh_saq24_j","hh_saq24_k","hh_saq24_l","hh_saq24_m","hh_saq24_n","hh_saq24_o","hh_saq24_p","hh_saq26_a","hh_saq26_b","hh_saq26_c","hh_saq26_d","hh_saq27_a","hh_saq27_b","hh_saq27_c","hh_saq27_d","hh_saq28_a","hh_saq28_b","hh_saq28_c","hh_saq28_d","hh_saq29_a","hh_saq29_b","hh_saq29_c","hh_saq29_d","hh_saq30_a","hh_saq30_b","hh_saq30_c","hh_saq30_d","hh_saq31_a","hh_saq31_b","hh_saq31_c","hh_saq31_d","hh_saq32_a","hh_saq32_b","hh_saq32_c","hh_saq32_d","hh_saq33_a","hh_saq33_b"
"05010401102002","05010401102",1,102.037887573242,5,1,4,8,88,11,2,2,7,19,5,2004,1,20,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,26,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401102029","05010401102",1,102.037887573242,5,1,4,8,88,11,2,29,7,17,5,2004,1,10,4,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,18,5,2004,,,,,,,,,,17,6,2004,,8,8,2004,,9,8,2004,1,
"05010401102057","05010401102",1,102.037887573242,5,1,4,8,88,11,2,57,7,16,5,2004,1,10,3,16,,,,,,,,,,,,,,,,,17,5,2004,3,40,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,1,6,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401102088","05010401102",1,102.037887573242,5,1,4,8,88,11,2,88,5,18,5,2004,1,10,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,19,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401102116","05010401102",1,102.037887573242,5,1,4,8,88,11,2,116,2,10,5,2004,1,25,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,16,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401102148","05010401102",1,102.037887573242,5,1,4,8,88,11,2,148,5,20,5,2004,1,30,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,30,5,2004,,,,,,15,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05010401102152","05010401102",1,49.0217590332031,5,1,4,8,88,11,2,152,2,4,5,2004,2,55,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,15,5,2004,,,,,,19,5,2004,,,,,,8,8,2004,,9,9,2004,1,
"05010401102182","05010401102",1,102.037887573242,5,1,4,8,88,11,2,182,3,21,5,2004,1,5,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,30,5,2004,,,,,,15,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05010401102214","05010401102",1,102.037887573242,5,1,4,8,88,11,2,214,3,12,5,2004,1,16,3,0,,,,,,,,,,,,,,,,,12,5,2004,2,5,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,15,5,2004,,,,,,15,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05010401102226","05010401102",1,49.0217590332031,5,1,4,8,88,11,2,226,1,15,5,2004,9,10,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,17,5,2004,,,,,,19,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05010401102243","05010401102",1,102.037887573242,5,1,4,8,88,11,2,243,6,15,5,2004,1,0,3,5,,,,,,,,,,,,,,,,,15,5,2004,12,50,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,16,5,2004,,,,,,15,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05010401102271","05010401102",1,102.037887573242,5,1,4,8,88,11,2,271,7,13,5,2004,1,0,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,18,5,2004,,,,,,19,6,2004,,,,,,8,8,2004,,8,9,2004,1,
"05010401701001","05010401701",1,159.452407836914,5,1,4,8,88,17,1,1,3,20,5,2004,2,40,5,30,,,,,,,,,,,,,,,,,20,5,2004,9,0,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,1,6,2004,,,,,,,,,,,,,,4,8,2004,,8,8,2004,1,
"05010401701019","05010401701",1,159.452407836914,5,1,4,8,88,17,1,19,4,21,5,2004,3,0,6,30,,,,,,,,,,,,,,,,,21,5,2004,7,30,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,24,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401701037","05010401701",1,159.452407836914,5,1,4,8,88,17,1,37,7,22,5,2004,2,30,6,0,,,,,,,,,,,,,,,,,22,5,2004,9,0,11,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,24,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401701055","05010401701",1,159.452407836914,5,1,4,8,88,17,1,55,9,17,5,2004,2,0,5,10,,,,,,,,,,,,,,,,,17,5,2004,8,36,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,19,5,2004,,,,,,,,,,,,,,4,8,2004,,8,8,2004,1,
"05010401701073","05010401701",1,159.452407836914,5,1,4,8,88,17,1,73,7,18,5,2004,2,10,4,0,,,,,,,,,,,,,,,,,18,5,2004,8,0,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,1,6,2004,,,,,,,,,,,,,,8,8,2004,,8,8,2004,1,
"05010401701091","05010401701",1,159.452407836914,5,1,4,8,88,17,1,91,1,15,5,2004,1,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,2,5,2004,,,,,,,,,,,,,,8,8,2004,,8,8,2004,1,
"05010401701109","05010401701",1,159.452407836914,5,1,4,8,88,17,1,109,8,22,5,2004,2,0,5,30,,,,,,,,,,,,,,,,,22,5,2004,8,30,11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,24,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401701128","05010401701",1,159.452407836914,5,1,4,8,88,17,1,128,8,16,5,2004,2,0,6,0,,,,,,,,,,,,,,,,,16,5,2004,8,0,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,1,6,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401701142","05010401701",1,43.5662307739258,5,1,4,8,88,17,1,142,3,14,5,2004,2,0,5,0,,,,,,,,,,,,,,,,,14,5,2004,9,0,11,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,19,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,,
"05010401701147","05010401701",1,159.452407836914,5,1,4,8,88,17,1,147,4,13,5,2004,2,0,5,45,,,,,,,,,,,,,,,,,13,5,2004,8,20,10,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,24,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401701169","05010401701",1,159.452407836914,5,1,4,8,88,17,1,169,3,19,5,2004,5,15,6,30,,,,,,,,,,,,,,,,,19,5,2004,8,30,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,26,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05010401701181","05010401701",1,43.5662307739258,5,1,4,8,88,17,1,181,3,12,5,2004,4,15,6,0,,,,,,,,,,,,,,,,,12,5,2004,8,0,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,24,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05020200102013","05020200102",0,371.04443359375,5,2,2,8,88,1,2,13,1,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,2004,,27,5,2004,,27,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,6,
"05020200102032","05020200102",0,371.04443359375,5,2,2,8,88,1,2,32,8,22,5,2004,3,30,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,23,5,2004,,24,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020200102051","05020200102",0,371.04443359375,5,2,2,8,88,1,2,51,1,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,2004,,27,5,2004,,27,5,2004,,,,,,,,,,10,8,2004,,10,8,2004,3,
"05020200102070","05020200102",0,371.04443359375,5,2,2,8,88,1,2,70,1,19,5,2004,6,50,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,20,5,2004,,21,5,2004,,,,,,,,,,10,8,2004,,10,8,2004,1,
"05020200102089","05020200102",0,371.04443359375,5,2,2,8,88,1,2,89,4,13,5,2004,9,13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,14,5,2004,,17,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020200102108","05020200102",0,371.04443359375,5,2,2,8,88,1,2,108,1,14,5,2004,2,9,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,15,5,2004,,17,5,2004,,,,,,,,,,10,8,2004,,10,8,2004,1,
"05020200102127","05020200102",0,371.04443359375,5,2,2,8,88,1,2,127,1,21,5,2004,1,20,3,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,21,5,2004,,21,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020200102146","05020200102",0,371.04443359375,5,2,2,8,88,1,2,146,1,18,5,2004,2,23,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,19,5,2004,,21,5,2004,,,,,,,,,,10,8,2004,,10,8,2004,1,
"05020200102165","05020200102",0,371.04443359375,5,2,2,8,88,1,2,165,5,16,5,2004,2,5,3,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,17,5,2004,,17,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020200102184","05020200102",0,371.04443359375,5,2,2,8,88,1,2,184,5,17,5,2004,3,20,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,18,5,2004,,23,5,2004,,,,,,,,,,10,8,2004,,10,8,2004,1,
"05020200102203","05020200102",0,371.04443359375,5,2,2,8,88,1,2,203,5,15,5,2004,1,45,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,16,5,2004,,21,5,2004,,,,,,,,,,10,8,2004,,10,8,2004,1,
"05020200102222","05020200102",0,371.04443359375,5,2,2,8,88,1,2,222,2,20,5,2004,1,10,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,21,5,2004,,21,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020201001002","05020201001",1,827.945922851563,5,2,2,8,88,10,1,2,3,14,5,2004,2,30,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,15,5,2004,,26,5,2004,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05020201001017","05020201001",1,827.945922851563,5,2,2,8,88,10,1,17,7,14,5,2004,4,30,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,15,5,2004,,25,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020201001032","05020201001",1,827.945922851563,5,2,2,8,88,10,1,32,3,15,5,2004,2,30,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,16,5,2004,,25,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020201001047","05020201001",1,827.945922851563,5,2,2,8,88,10,1,47,8,16,,2004,2,25,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,17,5,2004,,25,5,2004,,,,,,,,,,9,8,2004,,9,8,2004,1,
"05020201001055","05020201001",1,79.1031188964844,5,2,2,8,88,10,1,55,1,15,5,2004,4,29,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,16,5,2004,,23,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020201001063","05020201001",1,827.945922851563,5,2,2,8,88,10,1,63,6,17,5,2004,2,7,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,20,5,2004,,25,5,2004,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05020201001078","05020201001",1,827.945922851563,5,2,2,8,88,10,1,78,3,17,5,2004,4,35,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,16,5,2004,,25,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020201001087","05020201001",1,79.1031188964844,5,2,2,8,88,10,1,87,2,16,5,2004,5,20,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,16,5,2004,,25,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020201001094","05020201001",1,827.945922851563,5,2,2,8,88,10,1,94,5,13,5,2004,5,0,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,14,5,2004,,25,5,2004,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05020201001110","05020201001",1,827.945922851563,5,2,2,8,88,10,1,110,6,20,5,2004,1,37,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,21,5,2004,,25,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020201001125","05020201001",1,827.945922851563,5,2,2,8,88,10,1,125,3,19,5,2004,2,5,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,19,5,2004,,25,5,2004,,,,,,,,,,8,8,2004,,9,8,2004,1,
"05020201001140","05020201001",1,827.945922851563,5,2,2,8,88,10,1,140,6,18,5,2004,3,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,19,5,2004,,23,5,2004,,,,,,,,,,9,8,2004,,10,8,2004,1,
"05020408901001","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,1,1,13,5,2004,2,0,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,15,5,2004,,22,5,2004,,13,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"05020408901005","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,5,6,19,5,2004,2,20,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,20,6,2004,,22,5,2004,,13,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05020408901007","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,7,1,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,22,5,2004,,22,5,2004,,13,6,2004,,,,,,9,8,2004,,9,8,2004,,
"05020408901011","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,11,5,14,5,2004,2,10,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,16,5,2004,,22,5,2004,,13,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"05020408901013","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,13,1,20,5,2004,5,5,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,21,5,2004,,22,5,2004,,13,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05020408901019","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,19,3,13,5,2004,5,0,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,16,5,2004,,22,5,2004,,13,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"05020408901025","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,25,4,16,6,2004,5,55,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,18,5,2004,,19,5,2004,,13,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"05020408901031","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,31,6,15,5,2004,6,5,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,16,5,2004,,22,5,2004,,13,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"05020408901037","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,37,3,21,5,2004,2,35,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,21,5,2004,,22,5,2004,,13,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05020408901043","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,43,7,17,5,2004,2,35,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,19,5,2004,,22,5,2004,,13,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"05020408901049","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,49,1,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,22,5,2004,,22,5,2004,,13,6,2004,,,,,,9,8,2004,,9,8,2004,,
"05020408901055","05020408901",1,1447.63879394531,5,2,4,8,88,89,1,55,10,18,5,2004,2,55,7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,21,5,2004,,22,5,2004,,13,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"05020416502002","05020416502",1,741.260864257813,5,2,4,8,88,165,2,2,4,16,5,2004,2,20,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,17,5,2004,,17,5,2004,,13,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"05020416502012","05020416502",1,741.260864257813,5,2,4,8,88,165,2,12,5,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,23,5,2004,,24,5,2004,,13,6,2004,,,,,,,,,,13,8,2004,,
"05020416502017","05020416502",1,741.260864257813,5,2,4,8,88,165,2,17,5,17,5,2004,3,30,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,18,5,2004,,21,5,2004,,18,6,2004,,,,,,10,8,2004,,13,8,2004,1,
"05020416502027","05020416502",1,741.260864257813,5,2,4,8,88,165,2,27,9,13,5,2004,2,20,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,14,5,2004,,17,5,2004,,13,6,2004,,,,,,10,8,2004,,13,8,2004,1,
"05020416502032","05020416502",1,741.260864257813,5,2,4,8,88,165,2,32,10,14,5,2004,1,20,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,15,5,2004,,17,5,2004,,13,6,2004,,,,,,9,8,2004,,13,8,2004,1,
"05020416502047","05020416502",1,741.260864257813,5,2,4,8,88,165,2,47,4,15,5,2004,1,30,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,16,5,2004,,17,5,2004,,13,6,2004,,,,,,10,8,2004,,13,8,2004,1,
"05020416502062","05020416502",1,741.260864257813,5,2,4,8,88,165,2,62,5,19,5,2004,4,30,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,20,5,2004,,24,5,2004,,13,6,2004,,,,,,9,8,2004,,13,8,2004,1,
"05020416502077","05020416502",1,741.260864257813,5,2,4,8,88,165,2,77,2,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,23,5,2004,,24,5,2004,,,,,,,,,,9,8,2004,,11,8,2004,7,
"05020416502092","05020416502",1,741.260864257813,5,2,4,8,88,165,2,92,8,19,5,2004,1,20,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,20,5,2004,,24,5,2004,,13,6,2004,,,,,,9,8,2004,,11,8,2004,1,
"05020416502107","05020416502",1,741.260864257813,5,2,4,8,88,165,2,107,3,18,5,2004,2,40,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,19,5,2004,,24,5,2004,,13,6,2004,,,,,,9,8,2004,,11,8,2004,1,
"05020416502122","05020416502",1,741.260864257813,5,2,4,8,88,165,2,122,6,20,5,2004,1,20,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,21,5,2004,,24,5,2004,,13,6,2004,,,,,,9,8,2004,,11,8,2004,1,
"05020416502137","05020416502",1,741.260864257813,5,2,4,8,88,165,2,137,9,18,5,2004,5,40,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,19,5,2004,,21,5,2004,,13,6,2004,,,,,,10,8,2004,,13,8,2004,1,
"05020600901004","05020600901",1,644.237121582031,5,2,6,8,88,9,1,4,6,19,5,2004,2,50,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,26,5,2004,,28,5,2004,,,,,,,,,,,,,,12,8,2004,1,
"05020600901016","05020600901",1,644.237121582031,5,2,6,8,88,9,1,16,2,14,5,2004,2,40,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,20,5,2004,,28,5,2004,,,,,,,,,,,,,,10,8,2004,1,
"05020600901022","05020600901",1,644.237121582031,5,2,6,8,88,9,1,22,5,20,5,2004,2,5,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,15,5,2004,,28,5,2004,,,,,,,,,,,,,,10,8,2004,1,
"05020600901034","05020600901",1,644.237121582031,5,2,6,8,88,9,1,34,6,21,5,2004,2,15,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,26,5,2004,,28,5,2004,,,,,,,,,,,,,,12,8,2004,1,
"05020600901040","05020600901",1,644.237121582031,5,2,6,8,88,9,1,40,5,15,5,2004,3,20,8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,20,5,2004,,28,5,2004,,,,,,,,,,,,,,12,8,2004,1,
