"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s5cq00","hh_s5cq0a","hh_s5cq04","hh_s5cq05"
"01010600402021","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,21,"B","Children 6-15 ye",0,0
"01010600402021","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,21,"C","Adults 16-65 yea",0,0
"01010600402021","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,21,"D","Adults over 65 y",0,0
"01010600402039","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,39,"A","Children 0-5 yea",0,0
"01010600402039","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,39,"B","Children 6-15 ye",0,0
"01010600402039","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,39,"C","Adults 16-65 yea",1,1
"01010600402039","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,39,"D","Adults over 65 y",0,0
"01010600402057","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,57,"A","Children 0-5 yea",0,0
"01010600402057","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,57,"B","Children 6-15 ye",1,8
"01010600402057","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,57,"C","Adults 16-65 yea",4,16
"01010600402057","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,57,"D","Adults over 65 y",0,0
"01010600402075","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,75,"A","Children 0-5 yea",0,0
"01010600402075","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,75,"B","Children 6-15 ye",0,0
"01010600402075","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,75,"C","Adults 16-65 yea",0,0
"01010600402075","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,75,"D","Adults over 65 y",0,0
"01010600402094","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,94,"A","Children 0-5 yea",0,0
"01010600402094","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,94,"B","Children 6-15 ye",0,0
"01010600402094","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,94,"C","Adults 16-65 yea",0,0
"01010600402094","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,94,"D","Adults over 65 y",0,0
"01010600402112","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,112,"A","Children 0-5 yea",0,0
"01010600402112","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,112,"B","Children 6-15 ye",0,0
"01010600402112","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,112,"C","Adults 16-65 yea",3,5
"01010600402112","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,112,"D","Adults over 65 y",0,0
"01010600402130","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,130,"A","Children 0-5 yea",0,0
"01010600402130","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,130,"B","Children 6-15 ye",0,0
"01010600402130","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,130,"C","Adults 16-65 yea",3,10
"01010600402130","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,130,"D","Adults over 65 y",0,0
"01010600402148","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,148,"A","Children 0-5 yea",0,0
"01010600402148","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,148,"B","Children 6-15 ye",0,0
"01010600402148","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,148,"C","Adults 16-65 yea",3,5
"01010600402148","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,148,"D","Adults over 65 y",0,0
"01010600402160","01010600402",1,293.731170654297,1,1,6,8,88,4,2,160,"A","Children 0-5 yea",0,0
"01010600402160","01010600402",1,293.731170654297,1,1,6,8,88,4,2,160,"B","Children 6-15 ye",0,0
"01010600402160","01010600402",1,293.731170654297,1,1,6,8,88,4,2,160,"C","Adults 16-65 yea",1,1
"01010600402160","01010600402",1,293.731170654297,1,1,6,8,88,4,2,160,"D","Adults over 65 y",0,0
"01010600402167","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,167,"A","Children 0-5 yea",0,0
"01010600402167","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,167,"B","Children 6-15 ye",0,0
"01010600402167","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,167,"C","Adults 16-65 yea",0,0
"01010600402167","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,167,"D","Adults over 65 y",0,0
"01020100207002","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,2,"A","Children 0-5 yea",0,0
"01020100207002","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,2,"B","Children 6-15 ye",0,0
"01020100207002","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,2,"C","Adults 16-65 yea",0,0
"01020100207002","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,2,"D","Adults over 65 y",0,0
"01020100207012","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,12,"A","Children 0-5 yea",0,0
"01020100207012","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,12,"B","Children 6-15 ye",0,0
"01020100207012","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,12,"C","Adults 16-65 yea",0,0
"01020100207012","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,12,"D","Adults over 65 y",0,0
"01020100207017","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,17,"A","Children 0-5 yea",0,0
"01020100207017","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,17,"B","Children 6-15 ye",0,0
"01020100207017","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,17,"C","Adults 16-65 yea",0,0
"01020100207017","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,17,"D","Adults over 65 y",0,0
"01020100207027","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,27,"A","Children 0-5 yea",0,0
"01020100207027","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,27,"B","Children 6-15 ye",0,0
"01020100207027","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,27,"C","Adults 16-65 yea",0,0
"01020100207027","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,27,"D","Adults over 65 y",0,0
"01020100207032","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,32,"A","Children 0-5 yea",0,0
"01020100207032","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,32,"B","Children 6-15 ye",0,0
"01020100207032","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,32,"C","Adults 16-65 yea",0,0
"01020100207032","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,32,"D","Adults over 65 y",0,0
"01020100207047","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,47,"A","Children 0-5 yea",0,0
"01020100207047","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,47,"B","Children 6-15 ye",0,0
"01020100207047","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,47,"C","Adults 16-65 yea",0,0
"01020100207047","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,47,"D","Adults over 65 y",0,0
"01020100207062","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,62,"A","Children 0-5 yea",0,0
"01020100207062","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,62,"B","Children 6-15 ye",0,0
"01020100207062","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,62,"C","Adults 16-65 yea",0,0
"01020100207062","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,62,"D","Adults over 65 y",0,0
"01020100207077","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,77,"A","Children 0-5 yea",0,0
"01020100207077","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,77,"B","Children 6-15 ye",0,0
"01020100207077","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,77,"C","Adults 16-65 yea",0,0
"01020100207077","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,77,"D","Adults over 65 y",0,0
"01020100207092","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,92,"A","Children 0-5 yea",0,0
"01020100207092","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,92,"B","Children 6-15 ye",0,0
"01020100207092","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,92,"C","Adults 16-65 yea",0,0
"01020100207092","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,92,"D","Adults over 65 y",0,0
"01020100207107","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,107,"A","Children 0-5 yea",0,0
"01020100207107","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,107,"B","Children 6-15 ye",0,0
"01020100207107","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,107,"C","Adults 16-65 yea",0,0
"01020100207107","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,107,"D","Adults over 65 y",0,0
"01020100207122","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,122,"A","Children 0-5 yea",0,0
"01020100207122","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,122,"B","Children 6-15 ye",0,0
"01020100207122","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,122,"C","Adults 16-65 yea",0,0
"01020100207122","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,122,"D","Adults over 65 y",0,0
"01020100207137","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,137,"A","Children 0-5 yea",0,0
"01020100207137","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,137,"B","Children 6-15 ye",0,0
"01020100207137","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,137,"C","Adults 16-65 yea",0,0
"01020100207137","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,137,"D","Adults over 65 y",0,0
"01020200802002","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,2,"A","Children 0-5 yea",0,0
"01020200802002","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,2,"B","Children 6-15 ye",0,0
"01020200802002","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,2,"C","Adults 16-65 yea",0,0
"01020200802002","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,2,"D","Adults over 65 y",0,0
"01020200802017","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,17,"A","Children 0-5 yea",0,0
"01020200802017","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,17,"B","Children 6-15 ye",0,0
"01020200802017","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,17,"C","Adults 16-65 yea",3,1
"01020200802017","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,17,"D","Adults over 65 y",0,0
"01020200802028","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,28,"A","Children 0-5 yea",0,0
"01020200802028","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,28,"B","Children 6-15 ye",0,0
"01020200802028","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,28,"C","Adults 16-65 yea",0,0
"01020200802028","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,28,"D","Adults over 65 y",0,0
"01020200802033","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,33,"A","Children 0-5 yea",0,0
"01020200802033","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,33,"B","Children 6-15 ye",0,0
"01020200802033","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,33,"C","Adults 16-65 yea",0,0
"01020200802033","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,33,"D","Adults over 65 y",0,0
"01020200802048","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,48,"A","Children 0-5 yea",0,0
"01020200802048","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,48,"B","Children 6-15 ye",0,0
"01020200802048","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,48,"C","Adults 16-65 yea",2,1
"01020200802048","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,48,"D","Adults over 65 y",0,0
"01020200802063","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,63,"A","Children 0-5 yea",0,0
"01020200802063","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,63,"B","Children 6-15 ye",0,0
"01020200802063","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,63,"C","Adults 16-65 yea",0,0
"01020200802063","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,63,"D","Adults over 65 y",0,0
"01020200802078","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,78,"A","Children 0-5 yea",0,
"01020200802078","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,78,"B","Children 6-15 ye",0,
"01020200802078","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,78,"C","Adults 16-65 yea",2,3
"01020200802078","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,78,"D","Adults over 65 y",0,
"01020200802108","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,108,"A","Children 0-5 yea",1,1
"01020200802108","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,108,"B","Children 6-15 ye",1,2
"01020200802108","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,108,"C","Adults 16-65 yea",1,3
"01020200802108","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,108,"D","Adults over 65 y",1,1
"01020200802120","01020200802",1,386.241577148438,1,2,2,8,88,8,2,120,"A","Children 0-5 yea",0,
"01020200802120","01020200802",1,386.241577148438,1,2,2,8,88,8,2,120,"B","Children 6-15 ye",0,
"01020200802120","01020200802",1,386.241577148438,1,2,2,8,88,8,2,120,"C","Adults 16-65 yea",1,1
"01020200802120","01020200802",1,386.241577148438,1,2,2,8,88,8,2,120,"D","Adults over 65 y",0,
"01020200802124","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,124,"A","Children 0-5 yea",1,1
"01020200802124","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,124,"B","Children 6-15 ye",1,1
"01020200802124","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,124,"C","Adults 16-65 yea",1,1
"01020200802124","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,124,"D","Adults over 65 y",1,1
"01020200802139","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,139,"A","Children 0-5 yea",0,0
"01020200802139","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,139,"B","Children 6-15 ye",0,0
"01020200802139","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,139,"C","Adults 16-65 yea",0,0
"01020200802139","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,139,"D","Adults over 65 y",0,0
"01020200802180","01020200802",1,386.241577148438,1,2,2,8,88,8,2,180,"A","Children 0-5 yea",0,0
"01020200802180","01020200802",1,386.241577148438,1,2,2,8,88,8,2,180,"B","Children 6-15 ye",0,0
"01020200802180","01020200802",1,386.241577148438,1,2,2,8,88,8,2,180,"C","Adults 16-65 yea",0,0
"01020200802180","01020200802",1,386.241577148438,1,2,2,8,88,8,2,180,"D","Adults over 65 y",0,0
"01020301001002","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,2,"A","Children 0-5 yea",0,0
"01020301001002","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,2,"B","Children 6-15 ye",0,0
"01020301001002","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,2,"C","Adults 16-65 yea",0,0
"01020301001002","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,2,"D","Adults over 65 y",0,0
"01020301001017","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,17,"A","Children 0-5 yea",0,0
"01020301001017","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,17,"B","Children 6-15 ye",0,0
"01020301001017","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,17,"C","Adults 16-65 yea",0,0
"01020301001017","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,17,"D","Adults over 65 y",0,0
"01020301001032","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,32,"A","Children 0-5 yea",0,0
"01020301001032","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,32,"B","Children 6-15 ye",0,0
"01020301001032","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,32,"C","Adults 16-65 yea",0,0
"01020301001032","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,32,"D","Adults over 65 y",0,0
"01020301001047","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,47,"A","Children 0-5 yea",0,0
"01020301001047","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,47,"B","Children 6-15 ye",0,0
"01020301001047","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,47,"C","Adults 16-65 yea",0,0
"01020301001047","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,47,"D","Adults over 65 y",0,0
"01020301001062","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,62,"A","Children 0-5 yea",0,0
"01020301001062","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,62,"B","Children 6-15 ye",0,0
"01020301001062","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,62,"C","Adults 16-65 yea",1,1
"01020301001062","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,62,"D","Adults over 65 y",0,0
"01020301001080","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,80,"A","Children 0-5 yea",0,0
"01020301001080","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,80,"B","Children 6-15 ye",0,0
"01020301001080","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,80,"C","Adults 16-65 yea",0,0
"01020301001080","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,80,"D","Adults over 65 y",0,0
"01020301001095","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,95,"A","Children 0-5 yea",0,0
"01020301001095","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,95,"B","Children 6-15 ye",0,0
"01020301001095","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,95,"C","Adults 16-65 yea",0,0
"01020301001095","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,95,"D","Adults over 65 y",0,0
"01020301001097","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,97,"A","Children 0-5 yea",0,0
"01020301001097","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,97,"B","Children 6-15 ye",0,0
"01020301001097","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,97,"C","Adults 16-65 yea",0,0
"01020301001097","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,97,"D","Adults over 65 y",0,0
"01020301001111","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,111,"A","Children 0-5 yea",0,0
"01020301001111","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,111,"B","Children 6-15 ye",0,0
"01020301001111","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,111,"C","Adults 16-65 yea",0,0
"01020301001111","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,111,"D","Adults over 65 y",0,0
"01020301001128","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,128,"A","Children 0-5 yea",0,0
"01020301001128","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,128,"B","Children 6-15 ye",0,0
"01020301001128","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,128,"C","Adults 16-65 yea",0,0
"01020301001128","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,128,"D","Adults over 65 y",0,0
"01020301001145","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,145,"A","Children 0-5 yea",0,0
"01020301001145","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,145,"B","Children 6-15 ye",0,0
"01020301001145","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,145,"C","Adults 16-65 yea",0,0
"01020301001145","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,145,"D","Adults over 65 y",0,0
"01020301001152","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,152,"A","Children 0-5 yea",0,0
"01020301001152","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,152,"B","Children 6-15 ye",0,0
"01020301001152","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,152,"C","Adults 16-65 yea",0,0
"01020301001152","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,152,"D","Adults over 65 y",0,0
"01020401702002","01020401702",1,4736.44140625,1,2,4,8,88,17,2,2,"A","Children 0-5 yea",0,0
"01020401702002","01020401702",1,4736.44140625,1,2,4,8,88,17,2,2,"B","Children 6-15 ye",0,0
"01020401702002","01020401702",1,4736.44140625,1,2,4,8,88,17,2,2,"C","Adults 16-65 yea",0,0
"01020401702002","01020401702",1,4736.44140625,1,2,4,8,88,17,2,2,"D","Adults over 65 y",0,0
"01020401702005","01020401702",1,969.447082519531,1,2,4,8,88,17,2,5,"A","Children 0-5 yea",0,0
"01020401702005","01020401702",1,969.447082519531,1,2,4,8,88,17,2,5,"B","Children 6-15 ye",0,0
"01020401702005","01020401702",1,969.447082519531,1,2,4,8,88,17,2,5,"C","Adults 16-65 yea",0,0
"01020401702005","01020401702",1,969.447082519531,1,2,4,8,88,17,2,5,"D","Adults over 65 y",0,0
"01020401702018","01020401702",1,4736.44140625,1,2,4,8,88,17,2,18,"A","Children 0-5 yea",0,0
"01020401702018","01020401702",1,4736.44140625,1,2,4,8,88,17,2,18,"B","Children 6-15 ye",0,0
"01020401702018","01020401702",1,4736.44140625,1,2,4,8,88,17,2,18,"C","Adults 16-65 yea",0,0
"01020401702018","01020401702",1,4736.44140625,1,2,4,8,88,17,2,18,"D","Adults over 65 y",0,0
"01020401702033","01020401702",1,4736.44140625,1,2,4,8,88,17,2,33,"A","Children 0-5 yea",0,0
"01020401702033","01020401702",1,4736.44140625,1,2,4,8,88,17,2,33,"B","Children 6-15 ye",0,0
"01020401702033","01020401702",1,4736.44140625,1,2,4,8,88,17,2,33,"C","Adults 16-65 yea",0,0
"01020401702033","01020401702",1,4736.44140625,1,2,4,8,88,17,2,33,"D","Adults over 65 y",0,0
"01020401702048","01020401702",1,4736.44140625,1,2,4,8,88,17,2,48,"A","Children 0-5 yea",0,0
"01020401702048","01020401702",1,4736.44140625,1,2,4,8,88,17,2,48,"B","Children 6-15 ye",0,0
"01020401702048","01020401702",1,4736.44140625,1,2,4,8,88,17,2,48,"C","Adults 16-65 yea",3,3
"01020401702048","01020401702",1,4736.44140625,1,2,4,8,88,17,2,48,"D","Adults over 65 y",0,0
"01020401702063","01020401702",1,4736.44140625,1,2,4,8,88,17,2,63,"A","Children 0-5 yea",0,0
"01020401702063","01020401702",1,4736.44140625,1,2,4,8,88,17,2,63,"B","Children 6-15 ye",0,0
"01020401702063","01020401702",1,4736.44140625,1,2,4,8,88,17,2,63,"C","Adults 16-65 yea",1,1
"01020401702063","01020401702",1,4736.44140625,1,2,4,8,88,17,2,63,"D","Adults over 65 y",0,0
"01020401702078","01020401702",1,4736.44140625,1,2,4,8,88,17,2,78,"A","Children 0-5 yea",0,0
"01020401702078","01020401702",1,4736.44140625,1,2,4,8,88,17,2,78,"B","Children 6-15 ye",0,0
"01020401702078","01020401702",1,4736.44140625,1,2,4,8,88,17,2,78,"C","Adults 16-65 yea",0,0
"01020401702078","01020401702",1,4736.44140625,1,2,4,8,88,17,2,78,"D","Adults over 65 y",0,0
"01020401702093","01020401702",1,4736.44140625,1,2,4,8,88,17,2,93,"A","Children 0-5 yea",0,0
"01020401702093","01020401702",1,4736.44140625,1,2,4,8,88,17,2,93,"B","Children 6-15 ye",7,21
"01020401702093","01020401702",1,4736.44140625,1,2,4,8,88,17,2,93,"C","Adults 16-65 yea",0,0
"01020401702093","01020401702",1,4736.44140625,1,2,4,8,88,17,2,93,"D","Adults over 65 y",0,0
"01020401702108","01020401702",1,4736.44140625,1,2,4,8,88,17,2,108,"A","Children 0-5 yea",0,0
"01020401702108","01020401702",1,4736.44140625,1,2,4,8,88,17,2,108,"B","Children 6-15 ye",0,0
"01020401702108","01020401702",1,4736.44140625,1,2,4,8,88,17,2,108,"C","Adults 16-65 yea",0,0
"01020401702108","01020401702",1,4736.44140625,1,2,4,8,88,17,2,108,"D","Adults over 65 y",0,0
"01020401702123","01020401702",1,4736.44140625,1,2,4,8,88,17,2,123,"A","Children 0-5 yea",0,0
"01020401702123","01020401702",1,4736.44140625,1,2,4,8,88,17,2,123,"B","Children 6-15 ye",0,0
"01020401702123","01020401702",1,4736.44140625,1,2,4,8,88,17,2,123,"C","Adults 16-65 yea",0,0
