"holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_saq10","ph_saq12","ph_saq13","ph_saq14_a","ph_saq14_b","ph_saq14_c","ph_saq15_a","ph_saq15_b","ph_saq16_a","ph_saq16_b","ph_saq17_a","ph_saq17_b","ph_saq17_c","ph_saq17_d","ph_saq17_e","ph_saq17_f","ph_saq17_g","ph_saq17_h","ph_saq17_i","ph_saq17_j","ph_saq17_k","ph_saq17_l","ph_saq17_m","ph_saq17_n","ph_saq18_a","ph_saq18_b","ph_saq18_c","ph_saq19_a","ph_saq19_b","ph_saq20_a","ph_saq20_b","ph_saq21_a","ph_saq21_b","ph_saq21_c","ph_saq21_d","ph_saq21_e","ph_saq21_f","ph_saq21_g","ph_saq21_h","ph_saq21_i","ph_saq21_j","ph_saq21_k","ph_saq21_l","ph_saq21_m","ph_saq21_n","ph_saq22_a","ph_saq22_b","ph_saq22_c","ph_saq23_a","ph_saq23_b","ph_saq24_a","ph_saq24_b","ph_saq25_a","ph_saq25_b","ph_saq25_c","ph_saq25_d","ph_saq25_e","ph_saq25_f","ph_saq25_g","ph_saq25_h","ph_saq25_i","ph_saq25_j","ph_saq25_k","ph_saq25_l","ph_saq25_m","ph_saq25_n","ph_saq27_a","ph_saq27_b","ph_saq27_c","ph_saq27_d","ph_saq28_a","ph_saq28_b","ph_saq28_c","ph_saq28_d","ph_saq29_a","ph_saq29_b","ph_saq29_c","ph_saq29_d","ph_saq30_a","ph_saq30_b","ph_saq30_c","ph_saq30_d","ph_saq31_a","ph_saq31_b","ph_saq31_c","ph_saq31_d","ph_saq32_a","ph_saq32_b","ph_saq32_c","ph_saq32_d","ph_saq33_a","ph_saq33_b","ph_saq33_c","ph_saq33_d","ph_saq34_a","ph_saq34_b","ph_version"
"0306160120705501","03061601207055","03061601207",1,6235.796875,3,6,16,12,7,55,1,2,,3,9,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,
"0306160120707301","03061601207073","03061601207",1,6235.796875,3,6,16,12,7,73,1,5,,3,8,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,
"0306160120709101","03061601207091","03061601207",1,6235.796875,3,6,16,12,7,91,1,5,,3,24,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,
"0306160120710901","03061601207109","03061601207",1,6235.796875,3,6,16,12,7,109,1,6,,3,9,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,
"0306160120712101","03061601207121","03061601207",1,6235.796875,3,6,16,12,7,121,1,8,,3,1,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,
"0306160120714501","03061601207145","03061601207",1,6235.796875,3,6,16,12,7,145,1,3,,3,2,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,
"0306160120716401","03061601207164","03061601207",1,6235.796875,3,6,16,12,7,164,1,6,,3,5,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,
"0307010140600401","03070101406004","03070101406",1,6397.40234375,3,7,1,14,6,4,1,7,,3,1,5,2004,2,51,4,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,11,5,2004,,11,6,2004,,2,8,2004,,,,,,,,,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140601601","03070101406016","03070101406",1,6397.40234375,3,7,1,14,6,16,1,2,,3,17,5,2004,1,54,2,42,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,17,5,2004,,12,6,2004,,1,8,2004,,,,,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140602201","03070101406022","03070101406",1,6397.40234375,3,7,1,14,6,22,1,4,,3,11,5,2004,1,33,2,52,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,11,5,2004,,11,6,2004,,,,,,1,8,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140604001","03070101406040","03070101406",1,6397.40234375,3,7,1,14,6,40,1,6,,3,10,5,2004,1,38,3,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,10,5,2004,,12,6,2004,,,,,,1,8,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140605801","03070101406058","03070101406",1,6397.40234375,3,7,1,14,6,58,1,4,,3,4,5,2004,3,20,4,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,14,5,2004,,11,6,2004,,1,8,2004,,,,,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140607601","03070101406076","03070101406",1,6397.40234375,3,7,1,14,6,76,1,5,,3,16,5,2004,3,10,4,34,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,5,2004,,10,6,2004,,2,8,2004,,,,,,,,,,22,9,2004,,23,9,2004,1,,1.20000004768372
"0307010140609401","03070101406094","03070101406",1,6397.40234375,3,7,1,14,6,94,1,3,,3,20,5,2004,4,30,5,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,20,5,2004,,10,6,2004,,2,8,2004,,,,,,,,,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140611201","03070101406112","03070101406",1,6397.40234375,3,7,1,14,6,112,1,6,,3,3,5,2004,2,10,3,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,13,5,2004,,11,6,2004,,,,,,1,8,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140613001","03070101406130","03070101406",1,6397.40234375,3,7,1,14,6,130,1,3,,3,20,5,2004,3,20,1,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,20,5,2004,,13,6,2004,,1,8,2004,,,,,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140614901","03070101406149","03070101406",1,6397.40234375,3,7,1,14,6,149,1,4,,3,17,5,2004,4,30,5,42,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,17,5,2004,,10,6,2004,,,,,,1,8,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307010140616701","03070101406167","03070101406",1,6397.40234375,3,7,1,14,6,167,1,3,,3,10,5,2004,8,2,9,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,10,5,2004,,12,6,2004,,1,8,2004,,,,,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307030010500201","03070300105002","03070300105",1,6774.1865234375,3,7,3,1,5,2,1,3,,3,8,6,2004,4,25,6,44,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,8,6,2004,,10,6,2004,,,,,,,,,,1,8,2004,,17,9,2004,,24,9,2004,1,,1.20000004768372
"0307030010502001","03070300105020","03070300105",1,6774.1865234375,3,7,3,1,5,20,1,3,,3,7,6,2004,3,35,4,50,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,7,6,2004,,8,6,2004,,,,,,,,,,1,8,2004,,17,9,2004,,24,9,2004,1,,1.20000004768372
"0307030010504001","03070300105040","03070300105",1,6774.1865234375,3,7,3,1,5,40,1,5,,3,25,5,2004,7,27,8,47,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,8,6,2004,,,,,,,,,,1,8,2004,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307030010505901","03070300105059","03070300105",1,6774.1865234375,3,7,3,1,5,59,1,5,,3,3,6,2004,3,16,4,59,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,3,6,2004,,8,6,2004,,,,,,,,,,1,8,2004,,23,9,2004,,25,9,2004,1,,1.20000004768372
"0307030010507701","03070300105077","03070300105",1,6774.1865234375,3,7,3,1,5,77,1,2,,3,25,5,2004,5,4,6,52,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,8,6,2004,,,,,,,,,,1,8,2004,,21,9,2004,,24,9,2004,1,,1.20000004768372
"0307030010509501","03070300105095","03070300105",1,6774.1865234375,3,7,3,1,5,95,1,6,,3,8,6,2004,6,52,8,21,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,8,6,2004,,10,6,2004,,,,,,,,,,,,,,23,9,2004,,25,9,2004,1,,1.20000004768372
"0307030010511301","03070300105113","03070300105",1,6774.1865234375,3,7,3,1,5,113,1,4,,3,29,5,2004,10,0,12,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,29,5,2004,,8,6,2004,,,,,,,,,,1,8,2004,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307030010513101","03070300105131","03070300105",1,6774.1865234375,3,7,3,1,5,131,1,5,,3,4,6,2004,3,8,4,47,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,4,6,2004,,8,6,2004,,,,,,,,,,1,8,2004,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307030010514901","03070300105149","03070300105",1,6774.1865234375,3,7,3,1,5,149,1,6,,3,4,6,2004,5,0,7,27,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,4,6,2004,,8,8,2004,,,,,,,,,,1,8,2004,,23,9,2004,,25,9,2004,1,,1.20000004768372
"0307030010516701","03070300105167","03070300105",1,6774.1865234375,3,7,3,1,5,167,1,4,,3,2,6,2004,8,33,10,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,2,6,2004,,8,6,2004,,,,,,,,,,1,8,2004,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307040130200301","03070401302003","03070401302",1,4862.423828125,3,7,4,13,2,3,1,6,,3,22,5,2004,9,0,9,55,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,22,5,2004,,8,6,2004,,,,,,,,,,1,8,2004,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307040130201701","03070401302017","03070401302",1,4862.423828125,3,7,4,13,2,17,1,4,,3,25,5,2004,9,40,10,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,10,6,2004,,,,,,,,,,1,8,2004,,17,9,2004,,23,9,2004,1,,1.20000004768372
"0307040130202401","03070401302024","03070401302",1,4862.423828125,3,7,4,13,2,24,1,4,,3,22,5,2004,4,58,6,1,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,22,5,2004,,8,6,2004,,,,,,,,,,1,8,2004,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307040130203801","03070401302038","03070401302",1,4862.423828125,3,7,4,13,2,38,1,7,,3,24,5,2004,11,25,11,55,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,24,5,2004,,7,6,2004,,,,,,,,,,1,8,2004,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307040130204501","03070401302045","03070401302",1,4862.423828125,3,7,4,13,2,45,1,5,,3,24,5,2004,4,35,5,35,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,24,5,2004,,9,6,2004,,,,,,,,,,1,8,2004,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307040130206601","03070401302066","03070401302",1,4862.423828125,3,7,4,13,2,66,1,2,,3,10,5,2004,5,10,5,45,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,10,5,2004,,10,6,2004,,,,,,,,,,1,8,2004,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307040130208701","03070401302087","03070401302",1,4862.423828125,3,7,4,13,2,87,1,7,,3,27,5,2004,8,25,9,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,10,6,2004,,,,,,,,,,1,8,2004,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0307040130210801","03070401302108","03070401302",1,4862.423828125,3,7,4,13,2,108,1,4,,3,28,5,2004,4,30,5,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,13,5,2004,,9,6,2004,,,,,,,,,,1,8,2004,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307040130212901","03070401302129","03070401302",1,4862.423828125,3,7,4,13,2,129,1,4,,3,29,5,2004,3,16,3,54,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,29,5,2004,,13,6,2004,,,,,,,,,,1,8,2004,,,,,,23,9,2004,1,,1.20000004768372
"0307040130215001","03070401302150","03070401302",1,4862.423828125,3,7,4,13,2,150,1,4,,3,30,5,2004,6,37,7,37,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,30,5,2004,,13,6,2004,,,,,,,,,,1,8,2004,,17,9,2004,,23,9,2004,1,,1.20000004768372
"0307040130217101","03070401302171","03070401302",1,4862.423828125,3,7,4,13,2,171,1,8,,3,3,6,2004,3,6,3,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,3,6,2004,,7,6,2004,,,,,,1,8,2004,,,,,,17,9,2004,,23,9,2004,1,,1.20000004768372
"0307040130219201","03070401302192","03070401302",1,4862.423828125,3,7,4,13,2,192,1,7,,3,5,6,2004,11,2,12,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,5,6,2004,,8,6,2004,,,,,,,,,,1,8,2004,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0307050010501501","03070500105015","03070500105",0,1098.09643554688,3,7,5,1,5,15,1,5,,2,10,6,2004,4,30,4,35,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,10,6,2004,,12,6,2004,,,,,,,,,,,,,,17,9,2004,,17,9,2004,1,,1.20000004768372
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,3,7,5,1,5,67,1,4,,3,10,6,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,10,6,2004,,,,,,,,,,,,,,1,8,2004,,17,9,2004,,17,9,2004,1,,1.20000004768372
"0307050240500301","03070502405003","03070502405",1,4470.9580078125,3,7,5,24,5,3,1,7,,3,27,5,2004,9,0,10,10,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,9,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,21,9,2004,1,,1.20000004768372
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,3,7,5,24,5,17,1,8,,3,5,6,2004,3,0,4,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,5,6,2004,,9,6,2004,,,,,,4,8,2004,,,,,,21,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240502401","03070502405024","03070502405",1,4470.9580078125,3,7,5,24,5,24,1,4,,3,2,6,2004,4,0,5,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,2,6,2004,,9,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,21,9,2004,1,,1.20000004768372
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,3,7,5,24,5,38,1,3,,3,28,5,2004,5,10,6,41,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,8,6,2004,,,,,,4,8,2004,,,,,,21,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,3,7,5,24,5,45,1,3,,3,29,5,2004,2,45,4,10,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,29,5,2004,,9,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,21,9,2004,1,,1.20000004768372
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,3,7,5,24,5,66,1,5,,3,4,6,2004,2,0,4,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,4,6,2004,,8,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240508701","03070502405087","03070502405",1,4470.9580078125,3,7,5,24,5,87,1,2,,3,29,4,2004,6,0,7,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,29,5,2004,,8,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240510801","03070502405108","03070502405",1,4470.9580078125,3,7,5,24,5,108,1,4,,3,1,6,2004,3,0,3,48,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,1,6,2004,,9,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240510804","03070502405108","03070502405",1,4470.9580078125,3,7,5,24,5,108,4,4,,2,1,6,2004,3,0,3,55,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,1,6,2004,,,,,,,,,,4,8,2004,,,,,,17,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,3,7,5,24,5,129,1,3,,3,3,6,2004,6,0,7,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,3,6,2004,,9,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240515001","03070502405150","03070502405",1,4470.9580078125,3,7,5,24,5,150,1,4,,3,28,5,2004,7,0,8,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,9,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240517101","03070502405171","03070502405",1,4470.9580078125,3,7,5,24,5,171,1,5,,3,5,6,2004,5,30,6,40,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,8,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,22,9,2004,1,,1.20000004768372
"0307050240519201","03070502405192","03070502405",1,4470.9580078125,3,7,5,24,5,192,1,5,,3,5,6,2004,9,0,10,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,5,6,2004,,8,6,2004,,,,,,4,8,2004,,,,,,17,9,2004,,22,9,2004,1,,1.20000004768372
"0307080140200201","03070801402002","03070801402",1,4731.5966796875,3,7,8,14,2,2,1,2,,3,30,5,2004,9,13,9,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,30,5,2004,,10,6,2004,,,,,,,,,,,,,,17,9,2004,,25,9,2004,1,,1.20000004768372
"0307080140201601","03070801402016","03070801402",1,4731.5966796875,3,7,8,14,2,16,1,3,,3,30,5,2004,3,20,5,4,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,30,5,2004,,13,6,2004,,,,,,,,,,3,8,2004,,23,9,2004,,27,9,2004,1,,1.20000004768372
"0307080140201602","03070801402016","03070801402",1,4731.5966796875,3,7,8,14,2,16,2,3,,3,30,5,2004,5,11,5,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,30,5,2004,,13,6,2004,,,,,,,,,,3,8,2004,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,3,7,8,14,2,23,1,6,,3,30,5,2004,5,40,8,48,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,30,5,2004,,10,6,2004,,,,,,,,,,,,,,21,9,2004,,25,9,2004,1,,1.20000004768372
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,3,7,8,14,2,37,1,3,,3,27,5,2004,8,33,10,44,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,13,6,2004,,,,,,,,,,3,8,2004,,17,9,2004,,25,9,2004,1,,1.20000004768372
"0307080140204401","03070801402044","03070801402",1,4731.5966796875,3,7,8,14,2,44,1,5,,3,5,6,2004,4,14,5,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,5,6,2004,,10,6,2004,,,,,,,,,,3,8,2004,,21,9,2004,,25,9,2004,1,,1.20000004768372
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,3,7,8,14,2,44,2,5,,3,5,6,2004,3,0,4,12,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,5,6,2004,,10,6,2004,,,,,,,,,,3,8,2004,,17,9,2004,,25,9,2004,1,,1.20000004768372
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,3,7,8,14,2,65,1,4,,3,1,6,2004,7,51,9,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,1,6,2004,,10,6,2004,,,,,,,,,,3,8,2004,,22,9,2004,,25,9,2004,1,,1.20000004768372
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,3,7,8,14,2,86,1,9,,3,1,6,2004,3,54,6,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,1,6,2004,,10,6,2004,,,,,,,,,,3,8,2004,,23,9,2004,,26,9,2004,1,,1.20000004768372
"0307080140208602","03070801402086","03070801402",1,4731.5966796875,3,7,8,14,2,86,2,9,,3,1,6,2004,6,21,6,40,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,1,6,2004,,10,6,2004,,,,,,3,8,2004,,,,,,27,9,2004,,27,9,2004,1,,1.20000004768372
"0307080140208603","03070801402086","03070801402",1,4731.5966796875,3,7,8,14,2,86,3,9,,2,1,6,2004,2,20,2,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,1,6,2004,,10,6,2004,,,,,,,,,,,,,,27,9,2004,,27,9,2004,1,,1.20000004768372
"0307080140210701","03070801402107","03070801402",1,4731.5966796875,3,7,8,14,2,107,1,5,,3,4,6,2004,7,19,8,14,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,4,6,2004,,10,6,2004,,,,,,,,,,3,8,2004,,22,9,2004,,25,9,2004,1,,1.20000004768372
"0307080140212801","03070801402128","03070801402",1,4731.5966796875,3,7,8,14,2,128,1,4,,3,4,6,2004,5,0,6,6,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,4,6,2004,,10,6,2004,,,,,,,,,,3,8,2004,,23,9,2004,,27,9,2004,1,,1.20000004768372
"0307080140214901","03070801402149","03070801402",1,4731.5966796875,3,7,8,14,2,149,1,2,,3,5,6,2004,6,20,7,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,5,6,2004,,13,6,2004,,,,,,,,,,,,,,23,9,2004,,27,9,2004,1,,1.20000004768372
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,3,7,8,14,2,170,1,3,,3,28,5,2004,3,14,6,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,13,6,2004,,,,,,,,,,3,8,2004,,23,9,2004,,27,9,2004,1,,1.20000004768372
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,3,7,8,14,2,191,1,5,,3,29,5,2004,3,41,7,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,29,5,2004,,13,6,2004,,,,,,,,,,3,8,2004,,23,9,2004,,25,9,2004,1,,1.20000004768372
"0307100170300201","03071001703002","03071001703",1,7283.58447265625,3,7,10,17,3,2,1,6,,3,7,6,2004,3,30,5,10,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,7,6,2004,,9,6,2004,,,,,,2,8,2004,,,,,,17,9,2004,,23,9,2004,1,,1.20000004768372
"0307100170302001","03071001703020","03071001703",1,7283.58447265625,3,7,10,17,3,20,1,5,,3,6,6,2004,3,0,5,10,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,6,6,2004,,9,6,2004,,,,,,2,8,2004,,,,,,17,9,2004,,24,9,2004,,,1.20000004768372
